platform_code_filter	platform_name_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	Facebook	FI	Finland	We Love Fishing		173268786636636	Facebook	3	1	120	24	0	0
f	Facebook	FI	Finland	Europaparlamentets kontor i Sverige		293678655099	Facebook	1	1	119	60	0	0
f	Facebook	FI	Finland	THE FIFTH COLLECTION		524624564286273	Facebook	1	1	119	23	1	0
f	Facebook	FI	Finland	Great		267772723892978	Facebook	1	1	117	58	0	0
f	Facebook	FI	Finland	Banque mondiale		155174084508744	Facebook	14	1	117	29	0	0
f	Facebook	FI	Finland	АТОН		269320383095938	Facebook	2	1	115	57	0	0
f	Facebook	FI	Finland	PES Women		115443321849793	Facebook	1	1	114	22	0	0
f	Facebook	FI	Finland	Svenska kyrkans internationella arbete		197334613725511	Facebook	1	1	113	45	1	0
f	Facebook	FI	Finland	Bluthopia		531382014049309	Facebook	7	1	111	0	9	0
f	Facebook	FI	Finland	Vegas Live Community		1024725667661429	Facebook	1	1	110	55	4	0
f	Facebook	FI	Finland	Bigwishboard		340454059914168	Facebook	7	1	109	0	7	0
f	Facebook	FI	Finland	Girlsintrendy_Global		1088687591333663	Facebook	8	1	106	5	7	0
f	Facebook	FI	Finland	Flora & Fauna		303798486465804	Facebook	9	1	105	25	1	0
f	Facebook	FI	Finland	Azil u Srbiji - Centar za zaštitu i pomoć tražiocima azila		181548432005007	Facebook	3	1	102	0	9	0
f	Facebook	FI	Finland	S&P Global		112495188784373	Facebook	4	1	101	20	0	0
f	Facebook	FI	Finland	Kaar Kaas Sonn		215255338679306	Facebook	2	1	100	26	0	0
f	Facebook	FI	Finland	EPP Group in the European Parliament		291699857688	Facebook	4	1	99	39	0	0
f	Facebook	FI	Finland	Airinum		867962259958927	Facebook	3	1	98	19	0	0
f	Facebook	FI	Finland	iranwire.com ایران وایر		214009095412166	Facebook	1	1	98	49	0	0
f	Facebook	FI	Finland	My H20n		409665236257906	Facebook	7	1	96	0	8	0
f	Facebook	FI	Finland	Kiwi.com		334822256561481	Facebook	1	1	96	19	0	0
f	Facebook	FI	Finland	THTC - The Hemp Trading Company		30239959348	Facebook	6	1	95	23	3	0
f	Facebook	FI	Finland	Iversale		2328597934037109	Facebook	4	1	93	44	0	0
f	Facebook	FI	Finland	ParaqinOfficial		420328302103021	Facebook	1	1	90	45	0	0
f	Facebook	FI	Finland	Prizeo		378378255568881	Facebook	4	1	90	18	0	0
f	Facebook	FI	Finland	Greenpeace Polska		32104614789	Facebook	10	1	89	43	0	0
f	Facebook	FI	Finland	Solar Impulse		187539851277198	Facebook	2	1	88	35	0	0
f	Facebook	FI	Finland	The Good Lobby		1420129598280317	Facebook	7	1	87	24	0	0
f	Facebook	FI	Finland	Treevotion		312276899356713	Facebook	6	1	86	28	0	0
f	Facebook	FI	Finland	Taiyoen		642494862875527	Facebook	1	1	85	0	7	0
f	Facebook	FI	Finland	ZAFUL		916028728426822	Facebook	1	1	85	43	0	0
f	Facebook	FI	Finland	Instant Buy Supply		1795481837196514	Facebook	2	1	85	37	0	0
f	Facebook	FI	Finland	Dean Graziosi		17457692073	Facebook	1	1	85	42	0	0
f	Facebook	FI	Finland	Tuxy		870667836405958	Facebook	3	1	82	35	0	0
f	Facebook	FI	Finland	Johan Danielsson	LO Sverige	636103536446815	Facebook	1	1	80	32	0	0
f	Facebook	FI	Finland	The British Journal of Photography	Ecotricity Group Limited	40055265495	Facebook	1	1	80	16	0	0
f	Facebook	FI	Finland	Türi - Tori Downriver Race		1559110207746526	Facebook	1	1	80	40	0	0
f	Facebook	FI	Finland	Oyster Yachts		111829077934	Facebook	1	1	79	39	0	0
f	Facebook	FI	Finland	Mark Laguë Fine Art		292045894985614	Facebook	1	1	76	15	0	0
f	Facebook	FI	Finland	Guardian B2B		452752128144314	Facebook	1	1	75	37	0	0
f	Facebook	FI	Finland	Take-Pride		632465997194870	Facebook	5	1	74	0	6	0
f	Facebook	FI	Finland	ADF International		382186268590822	Facebook	1	1	74	30	0	0
f	Facebook	FI	Finland	David Stephen Patterson		255774634874100	Facebook	5	1	72	8	3	0
f	Facebook	FI	Finland	Scandinavian Enviro Systems		327110574829848	Facebook	3	1	70	27	0	0
f	Facebook	FI	Finland	TechTheLead		1726830277551564	Facebook	2	1	69	0	6	0
f	Facebook	FI	Finland	Ticalm.com		956222737885591	Facebook	1	1	68	13	1	0
f	Facebook	FI	Finland	Wantsrneeds		246346592579702	Facebook	4	1	68	21	0	0
f	Facebook	FI	Finland	many_iii_art		282388526027377	Facebook	1	1	65	0	6	0
f	Facebook	FI	Finland	The big capitalist game		2034988140101939	Facebook	6	1	64	12	1	0
f	Facebook	FI	Finland	I Vote Green		404062683723725	Facebook	1	1	64	0	6	0
f	Facebook	FI	Finland	Basicdepots		299600660831947	Facebook	5	1	64	15	0	0
f	Facebook	FI	Finland	The Philadelphia Trumpet		119214224885253	Facebook	6	1	63	12	1	0
f	Facebook	FI	Finland	For You		232436087504497	Facebook	1	1	60	0	5	0
f	Facebook	FI	Finland	Bond		153637704655631	Facebook	1	1	60	12	0	0
f	Facebook	FI	Finland	Brut UK		1629990253744016	Facebook	1	1	60	12	0	0
f	Facebook	FI	Finland	USR Diaspora	USR Diaspora	1793510380925494	Facebook	1	1	58	29	0	0
f	Facebook	FI	Finland	Miyinla		833383303686540	Facebook	9	1	58	0	5	0
f	Facebook	FI	Finland	Nikkei Asian Review		204862942932993	Facebook	1	1	57	11	0	0
f	Facebook	FI	Finland	Strive Easy Store		2255030711173617	Facebook	3	1	56	24	2	0
f	Facebook	FI	Finland	BuzzyRange		535807280265668	Facebook	8	1	55	0	6	0
f	Facebook	FI	Finland	The Forever Planet		1236539846522312	Facebook	4	1	55	0	4	0
f	Facebook	FI	Finland	Nature Index		145327659223282	Facebook	7	1	55	12	0	0
f	Facebook	FI	Finland	Veganuary		170911309781648	Facebook	6	1	54	13	0	0
f	Facebook	FI	Finland	Feminists in History		2283502898348215	Facebook	1	1	54	10	0	0
f	Facebook	FI	Finland	Wowfanco		756360421384215	Facebook	3	1	54	10	0	0
f	Facebook	FI	Finland	King Panda's		1421215034675772	Facebook	1	1	53	10	0	0
f	Facebook	FI	Finland	Auzillao-Clothing		789837658081619	Facebook	1	1	52	10	0	0
f	Facebook	FI	Finland	TRT World		1559901027613381	Facebook	2	1	51	22	0	0
f	Facebook	FI	Finland	A Solution to Plastic Pollution - First International Online Summit		1098001547034272	Facebook	3	1	51	10	0	0
f	Facebook	FI	Finland	ADAR		175390195814995	Facebook	1	1	51	26	0	0
f	Facebook	FI	Finland	Commonlee		493432274485420	Facebook	5	1	51	6	2	0
f	Facebook	FI	Finland	INSEAD		164840743574941	Facebook	1	1	48	24	0	0
f	Facebook	FI	Finland	Bluewave Studio		374825599652907	Facebook	1	1	47	23	0	0
f	Facebook	FI	Finland	EVERFX		279931699028690	Facebook	3	1	46	10	0	0
f	Facebook	FI	Finland	Eco Lifestyle Store EU		647058382397169	Facebook	3	1	46	0	4	0
f	Facebook	FI	Finland	Kryptera.se		814674178566797	Facebook	1	1	46	9	0	0
f	Facebook	FI	Finland	Routledge Politics, IR and Strategic Studies		59321208735	Facebook	1	1	45	9	1	0
f	Facebook	FI	Finland	Type & Translate		293843807996969	Facebook	2	1	45	9	0	0
f	Facebook	FI	Finland	Lap - Find Family & Friends		254495005225189	Facebook	2	1	45	13	0	0
f	Facebook	FI	Finland	Centerpartiet	Centerpartiet	12690894340	Facebook	4	1	44	13	1	0
f	Facebook	FI	Finland	World Food Programme		28312410177	Facebook	1	1	44	8	0	0
f	Facebook	FI	Finland	Eclairelavie		475156612973063	Facebook	2	1	43	8	0	0
f	Facebook	FI	Finland	Bali Hope		1311505702264274	Facebook	2	1	43	8	1	0
f	Facebook	FI	Finland	Columbia University in the City of New York		102471088936	Facebook	1	1	43	17	0	0
f	Facebook	FI	Finland	Perseus Apparel		1112003955624720	Facebook	7	1	42	8	0	0
f	Facebook	FI	Finland	Open Doors Deutschland		182704598535	Facebook	2	1	41	8	0	0
f	Facebook	FI	Finland	Georges.tech		297216183943797	Facebook	2	1	40	15	0	0
f	Facebook	FI	Finland	Beddr		710673582448543	Facebook	1	1	40	8	0	0
f	Facebook	FI	Finland	Laser Training Cabarete		225846664167204	Facebook	1	1	39	20	0	0
f	Facebook	FI	Finland	GadgetWorlds		1379943465439410	Facebook	5	1	39	0	3	0
f	Facebook	FI	Finland	Andreas Schieder	SPÖ	290881691011354	Facebook	3	1	38	7	0	0
f	Facebook	FI	Finland	EU-kommissionen i Sverige		155824787799	Facebook	3	1	38	19	0	0
f	Facebook	FI	Finland	Hippie Souls - Amzitee		350097562443914	Facebook	2	1	38	6	0	0
f	Facebook	FI	Finland	ROCKWOOL Group		485290418240956	Facebook	1	1	38	7	0	0
f	Facebook	FI	Finland	Origin Clothing		217638305425264	Facebook	2	1	38	0	4	0
f	Facebook	FI	Finland	Gary Vaynerchuk		51535068349	Facebook	1	1	37	7	0	0
f	Facebook	FI	Finland	Another Level Store		293935854572585	Facebook	10	1	37	13	0	0
f	Facebook	FI	Finland	Her Dream House		259685668305729	Facebook	4	1	37	7	0	0
f	Facebook	FI	Finland	Iranwire English		565138970229385	Facebook	1	1	37	7	0	0
f	Facebook	FI	Finland	The Munk Debates		259282224084288	Facebook	1	1	37	7	0	0
f	Facebook	FI	Finland	Sverige för UNHCR		643137272398136	Facebook	4	1	36	7	0	0
f	Facebook	FI	Finland	Les Enfants Créatifs By Human Society		647143909040616	Facebook	1	1	36	18	0	0
f	Facebook	FI	Finland	European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	5	1	35	10	0	0
f	Facebook	FI	Finland	Diamond MMA		109234291544	Facebook	2	1	35	3	1	0
f	Facebook	FI	Finland	BenzoFrame		1781685938801295	Facebook	1	1	34	6	0	0
f	Facebook	FI	Finland	BetterMe		116700222203350	Facebook	2	1	34	17	0	0
f	Facebook	FI	Finland	2pass		1023310297726205	Facebook	1	1	34	6	0	0
f	Facebook	FI	Finland	Stronger Together		583590448741201	Facebook	6	1	34	3	0	0
f	Facebook	FI	Finland	Spread Hope		2340283249583578	Facebook	1	1	33	0	2	0
f	Facebook	FI	Finland	WHOLE - United Queer Festival		513002089046849	Facebook	4	1	33	3	1	0
f	Facebook	FI	Finland	The Horan Group		251468828333874	Facebook	2	1	33	6	0	0
f	Facebook	FI	Finland	Vadim Rotari		516538278845787	Facebook	1	1	33	6	0	0
f	Facebook	FI	Finland	Delphinus		20411877802	Facebook	3	1	33	17	0	0
f	Facebook	FI	Finland	Alliance of Conservatives and Reformists in Europe	ACRE 	134931073377586	Facebook	1	1	32	16	0	0
f	Facebook	FI	Finland	Your Everyday Korean		1446749008800347	Facebook	3	1	32	15	0	0
f	Facebook	FI	Finland	United States Holocaust Memorial Museum	the United States Holocaust Memorial Museum 	34362997676	Facebook	3	1	32	8	0	0
f	Facebook	FI	Finland	Tilburg University		157338687652903	Facebook	1	1	31	15	0	0
f	Facebook	FI	Finland	ShoppingCLIQUE.com		280684809266835	Facebook	2	1	31	0	3	0
f	Facebook	FI	Finland	T-Rex Lovers		895004484013823	Facebook	1	1	31	6	0	0
f	Facebook	FI	Finland	ThreeKingdomsOverlord		206104336662749	Facebook	1	1	30	6	0	0
f	Facebook	FI	Finland	Subpod		839183619577851	Facebook	3	1	30	6	0	0
f	Facebook	FI	Finland	RSM MBA		110428762358678	Facebook	3	1	30	15	0	0
f	Facebook	FI	Finland	Rock Legend		186760725333439	Facebook	1	1	30	6	0	0
f	Facebook	FI	Finland	Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	2	1	29	14	0	0
f	Facebook	FI	Finland	Evig Grön		201581136991713	Facebook	2	1	29	7	0	0
f	Facebook	FI	Finland	Let's Shop		232205540763784	Facebook	4	1	29	0	2	0
f	Facebook	FI	Finland	garagErasmus Foundation		126673650730964	Facebook	2	1	29	12	0	0
f	Facebook	FI	Finland	Ackerly Store		270860353532859	Facebook	2	1	29	5	0	0
f	Facebook	FI	Finland	Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	2	1	28	4	0	0
f	Facebook	FI	Finland	Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	2	1	28	5	0	0
f	Facebook	FI	Finland	International Growth Centre	London School of Economics and Political Science	121645431208100	Facebook	1	1	28	5	0	0
f	Facebook	FI	Finland	About History		1102176003244086	Facebook	1	1	28	14	0	0
f	Facebook	FI	Finland	Circling Europe		503234379789523	Facebook	1	1	28	5	0	0
f	Facebook	FI	Finland	Open Society Roma Initiatives		369567809754486	Facebook	1	1	27	5	0	0
f	Facebook	FI	Finland	The Rotten Fruit Box		1754120378229176	Facebook	1	1	27	0	2	0
f	Facebook	FI	Finland	All Passport Cover		1659280077503769	Facebook	4	1	27	12	0	0
f	Facebook	FI	Finland	CEO Standard		511296119250139	Facebook	1	1	27	13	1	0
f	Facebook	FI	Finland	The Freeing Energy Project		164660287630560	Facebook	4	1	27	7	0	0
f	Facebook	FI	Finland	Matthias Mazur		578694572243499	Facebook	1	1	26	5	0	0
f	Facebook	FI	Finland	Hippie Freaks - Amzitee		1939985326124908	Facebook	3	1	26	3	1	0
f	Facebook	FI	Finland	Hippie Life - Hippieoutfit4u		423296574881621	Facebook	2	1	26	5	0	0
f	Facebook	FI	Finland	Catalonia Alert		1954446921478290	Facebook	1	1	26	5	0	0
f	Facebook	FI	Finland	Shopwoah		369904360221896	Facebook	6	1	26	3	1	0
f	Facebook	FI	Finland	Apps for life		735756143429544	Facebook	1	1	26	5	0	0
f	Facebook	FI	Finland	DYLN Inspired		340074242782086	Facebook	1	1	25	5	0	0
f	Facebook	FI	Finland	Modius Health		1350510308330159	Facebook	3	1	25	8	1	0
f	Facebook	FI	Finland	Sumatran Orangutan Society (SOS)	Sumatran Orangutan Society	352804059518	Facebook	1	1	25	5	0	0
f	Facebook	FI	Finland	Perdurabo		380940568683973	Facebook	1	1	25	12	0	0
f	Facebook	FI	Finland	Uni- Presse		432468573435743	Facebook	1	1	25	12	0	0
f	Facebook	FI	Finland	Zoeetoys		690269048038800	Facebook	7	1	25	0	2	0
f	Facebook	FI	Finland	2uhot		438915289946804	Facebook	3	1	24	9	0	0
f	Facebook	FI	Finland	Scholarships for International Students		143550215717842	Facebook	1	1	24	12	0	0
f	Facebook	FI	Finland	Better Straw		333257970712936	Facebook	2	1	23	0	2	0
f	Facebook	FI	Finland	Savystuffsaf		2057983051186633	Facebook	2	1	23	4	0	0
f	Facebook	FI	Finland	CompassList		1482047498540316	Facebook	1	1	22	4	0	0
f	Facebook	FI	Finland	Abdelilah Belouadi		271026136703440	Facebook	1	1	22	4	0	0
f	Facebook	FI	Finland	Plan International Sverige		382243262003	Facebook	7	1	21	5	0	0
f	Facebook	FI	Finland	Global School for Social Leaders		141351915917174	Facebook	1	1	21	10	0	0
f	Facebook	FI	Finland	Tatucco.		1967640466877574	Facebook	1	1	21	4	0	0
f	Facebook	FI	Finland	Tatucco		569669903459079	Facebook	2	1	21	4	0	0
f	Facebook	FI	Finland	Hornet Plugins		150704545104271	Facebook	1	1	21	4	0	0
f	Facebook	FI	Finland	Baby blue		465199627330412	Facebook	1	1	20	0	2	0
f	Facebook	FI	Finland	Soonfeed		214615931960850	Facebook	3	1	19	3	0	0
f	Facebook	FI	Finland	Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	3	1	19	8	0	0
f	Facebook	FI	Finland	Vegan Lovers		1779737595596750	Facebook	1	1	19	3	0	0
f	Facebook	FI	Finland	Newcomers Youth		1648167198828797	Facebook	3	1	19	5	0	0
f	Facebook	FI	Finland	Amnesty International Sverige		153270724787	Facebook	1	1	19	3	0	0
f	Facebook	FI	Finland	Comitato Ventotene		512282875616533	Facebook	1	1	19	3	0	0
f	Facebook	FI	Finland	EU Citizens Alliance		1122069994636814	Facebook	1	1	18	3	0	0
f	Facebook	FI	Finland	Official: Uppsala Reggae Festival		754081171435181	Facebook	1	1	18	3	0	0
f	Facebook	FI	Finland	Rise for Climate Belgium: Citizen Mobilization to save Humanity		458512257969541	Facebook	2	1	18	8	0	0
f	Facebook	FI	Finland	Tresorfx		870328083105946	Facebook	1	1	18	0	1	0
f	Facebook	FI	Finland	Конгрессно-Выставочная Компания «Империя»		203407713030445	Facebook	1	1	18	9	0	0
f	Facebook	FI	Finland	NewsMavens		145218379355757	Facebook	2	1	17	7	0	0
f	Facebook	FI	Finland	Världsnaturfonden WWF		371791194529	Facebook	3	1	17	7	0	0
f	Facebook	FI	Finland	Warrior III		314402955889377	Facebook	2	1	17	0	1	0
f	Facebook	FI	Finland	Rättvisa bilskatter		1532024840379422	Facebook	1	1	17	3	0	0
f	Facebook	FI	Finland	CreativeTees		687860694745364	Facebook	4	1	17	3	0	0
f	Facebook	FI	Finland	Convenience Junkies		2487629988229067	Facebook	1	1	17	0	1	0
f	Facebook	FI	Finland	ScribersHive		722350287934296	Facebook	1	1	17	9	0	0
f	Facebook	FI	Finland	Accademia Perosi		355899761109377	Facebook	2	1	17	3	0	0
f	Facebook	FI	Finland	Straw Of Steel		2304645696263363	Facebook	3	1	16	3	0	0
f	Facebook	FI	Finland	Save the Refugees		1931458237163388	Facebook	1	1	16	6	0	0
f	Facebook	FI	Finland	GearBest		624353394279966	Facebook	1	1	16	3	0	0
f	Facebook	FI	Finland	Foodion - a community for culinary professionals		1740583586185504	Facebook	3	1	16	6	0	0
f	Facebook	FI	Finland	Oceanic Global		866657050038456	Facebook	3	1	15	3	0	0
f	Facebook	FI	Finland	Oakridge International School		107215286050685	Facebook	2	1	15	7	0	0
f	Facebook	FI	Finland	Maspalomas Pride		996425113734703	Facebook	1	1	14	3	0	0
f	Facebook	FI	Finland	Comité international de la Croix-Rouge		540364216018969	Facebook	1	1	14	7	0	0
f	Facebook	FI	Finland	Women, War & Peace | PBS	Peace is Loud	208504065850908	Facebook	1	1	14	7	0	0
f	Facebook	FI	Finland	Diem25.official		1556873704634276	Facebook	1	1	14	2	0	0
f	Facebook	FI	Finland	Noosworks.com		405566173606704	Facebook	1	1	13	2	0	0
f	Facebook	FI	Finland	Låt dem stanna		589757884508666	Facebook	2	1	13	2	0	0
f	Facebook	FI	Finland	Mackwoods Tea		892865974105443	Facebook	2	1	13	2	0	0
f	Facebook	FI	Finland	Fauna Marin Corals		137683832948693	Facebook	1	1	13	6	0	0
f	Facebook	FI	Finland	Bachelorstudies		1708652259455306	Facebook	1	1	13	0	0	0
f	Facebook	FI	Finland	Mondo migliore		2314825925430325	Facebook	1	1	13	2	0	0
f	Facebook	FI	Finland	Egmont		228307370537367	Facebook	1	1	13	2	0	0
f	Facebook	FI	Finland	EURACTIV		15299247059	Facebook	2	1	13	2	0	0
f	Facebook	FI	Finland	Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	1	1	12	2	0	0
f	Facebook	FI	Finland	ONE		11055104471	Facebook	1	1	12	2	0	0
f	Facebook	FI	Finland	Chris's Goods		2746149608745019	Facebook	1	1	12	2	0	0
f	Facebook	FI	Finland	Our Better World		287195427978924	Facebook	1	1	12	6	0	0
f	Facebook	FI	Finland	Pirate Parties International		152709151422154	Facebook	1	1	12	6	0	0
f	Facebook	FI	Finland	Comme Avant		816074091903635	Facebook	1	1	12	6	0	0
f	Facebook	FI	Finland	Rising Sun Prints		1802639043135242	Facebook	1	1	11	0	1	0
f	Facebook	FI	Finland	Heroes Comics		2170951436494322	Facebook	2	1	11	2	0	0
f	Facebook	FI	Finland	FT Content Solutions		1220981994590364	Facebook	2	1	11	2	0	0
