advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Greenpeace Deutschland	Greenpeace Deutschland	22541752487	Facebook	50_100	50 - 100	16	1	227	52	4	0
Пламена Заячка	Zayachka Plamena	265202954078265	Facebook	50_100	50 - 100	2	1	226	37	6	0
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	50_100	50 - 100	6	1	224	52	1	0
EAJ-PNV	EAJ-PNV	26830001203	Facebook	50_100	50 - 100	4	1	220	62	1	0
Jos D'Haese	PVDA	1397002987227704	Facebook	50_100	50 - 100	5	1	220	52	1	0
Alma Zadic	NR KLUB JETZT	1891626681100935	Facebook	50_100	50 - 100	9	1	220	49	2	0
one brussels	one.brussels	244157445635331	Facebook	50_100	50 - 100	4	1	217	52	1	0
Michal Šimečka • Progresívne Slovensko	Projekt Európa o.z.	194278021265803	Facebook	50_100	50 - 100	3	1	217	62	0	0
Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	50_100	50 - 100	3	1	217	62	0	0
FSG - Fraktion Sozialdemokratischer GewerkschafterInnen	GewerkschafterInnen in der SPÖ	364093897023468	Facebook	50_100	50 - 100	4	1	217	52	1	0
Arbeitgeberverband Gesamtmetall	Arbeitgeberverband Gesamtmetall	169367889785454	Facebook	50_100	50 - 100	8	1	217	49	2	0
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	50_100	50 - 100	5	1	208	49	1	0
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	50_100	50 - 100	4	1	205	49	1	0
Markel Olano	EAJ-PNV	898191063533170	Facebook	50_100	50 - 100	4	1	205	49	1	0
Daniela Santanchè	Daniela Garnero Santanchè	56413702888	Facebook	50_100	50 - 100	4	1	205	49	1	0
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)	TS-LKD	198988713464683	Facebook	50_100	50 - 100	3	1	202	49	0	0
Antonio Parziale - Váš hlas v Európe	Európska Demokratická Strana	1485999664946680	Facebook	50_100	50 - 100	3	1	202	49	0	0
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	50_100	50 - 100	3	1	202	49	0	0
Peter Mertens	PVDA	236485149843971	Facebook	50_100	50 - 100	3	1	202	49	0	0
Costanza Hermanin	Costanza Hermanin 	1424214351021211	Facebook	50_100	50 - 100	3	1	202	49	0	0
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	50_100	50 - 100	4	1	202	40	1	0
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	50_100	50 - 100	17	1	196	52	5	0
Donato Forcillo - candidato Parlamento Europeo M5S - Sardegna/Sicilia	Donato Forcillo	348043952450383	Facebook	50_100	50 - 100	23	1	196	31	7	0
Podemos Torrejón de Ardoz	Podemos Torrejón de Ardoz	394489317377199	Facebook	50_100	50 - 100	5	1	192	37	1	0
Michal Šipoš - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	156395481064391	Facebook	50_100	50 - 100	4	1	189	37	1	0
CD&V	CD&V	52997544531	Facebook	50_100	50 - 100	3	1	189	46	0	0
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	50_100	50 - 100	4	1	189	37	1	0
Antonio Tajani	Antonio Tajani	506531149512596	Facebook	50_100	50 - 100	3	1	189	46	0	0
Pierfrancesco Majorino	Pierfrancesco Majorino	194123260626794	Facebook	50_100	50 - 100	3	1	189	46	0	0
Paolo De Castro	Paolo De Castro	441907505922632	Facebook	50_100	50 - 100	4	1	189	37	1	0
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	50_100	50 - 100	3	1	189	46	0	0
Νίκος Πέππας - Υποψήφιος Δημοτικός Σύμβουλος	Νίκος Πέππας	589295414486770	Facebook	50_100	50 - 100	4	1	189	37	1	0
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	50_100	50 - 100	4	1	189	37	1	0
Festival Psicologia	Ordine degli Psicologi del Lazio	375703235973864	Facebook	50_100	50 - 100	3	1	189	46	0	0
SPEA - Sociedade Portuguesa para o Estudo das Aves	SPEA - Sociedade Portuguesa para o Estudo das Aves	152559446094	Facebook	50_100	50 - 100	3	1	189	46	0	0
Massimiliano Grimaldi		1126143620901834	Facebook	50_100	50 - 100	1	1	188	37	3	0
Любомира Ганчева	Gancheva Lyubomira	483954725396036	Facebook	50_100	50 - 100	1	1	188	37	3	0
Patricija Šulin	SDS - Slovenska demokratska stranka	1541413339429015	Facebook	50_100	50 - 100	3	1	186	37	0	0
Dino Giarrusso	Dino Giarrusso	987371561280376	Facebook	50_100	50 - 100	2	1	186	46	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	50_100	50 - 100	2	1	186	46	0	0
Guillermo Fernández Vara	Guillermo Fernández Vara	56504926071	Facebook	50_100	50 - 100	3	1	186	37	0	0
Junge Liberale JuLis Bayern	Junge Liberale Bayern e.V.	109135205793336	Facebook	50_100	50 - 100	2	1	186	46	0	0
Matt Carthy	Carthy Matt	580216935345125	Facebook	50_100	50 - 100	2	1	186	46	0	0
Andrea Cozzolino	Andrea Cozzolino	1449151341981719	Facebook	50_100	50 - 100	2	1	186	46	0	0
Adrián Barbón	Federación Socialista Asturiana FSA-PSOE	281802578697399	Facebook	50_100	50 - 100	2	1	186	46	0	0
Todos a una per L'Hospitalet	PSC Partit dels  Socialistes de Catalunya	946528468690932	Facebook	50_100	50 - 100	2	1	186	46	0	0
Ισμήνη Μώρου - Υποψήφια Ευρωβουλευτής	Μωρου Ισμηνη	650014548746122	Facebook	50_100	50 - 100	2	1	186	46	0	0
Gianni Farina	Gianni Farina	340847436775181	Facebook	50_100	50 - 100	3	1	186	37	0	0
Fridays For Future Münster	Fridays for Future	1212444868905059	Facebook	50_100	50 - 100	3	1	186	37	0	0
SMER - SD Nitra	SMER - SD	800561563389371	Facebook	50_100	50 - 100	2	1	186	46	0	0
Ζωγράφου Ώρα για δουλειά	Vasilis Thodas	618521531881415	Facebook	50_100	50 - 100	2	1	186	46	0	0
Erasmus+ Juventude em Ação	Erasmus+ Juventude em Ação	128362563891037	Facebook	50_100	50 - 100	2	1	186	46	0	0
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	50_100	50 - 100	2	1	186	46	0	0
Ecolo Hainaut	Ecolo Hainaut	121653681195914	Facebook	50_100	50 - 100	2	1	186	46	0	0
Daniela Poggio	ROCK communications	441486766660124	Facebook	50_100	50 - 100	6	1	183	34	1	0
Carmela Rescigno	Carmela Rescigno	434358993998139	Facebook	50_100	50 - 100	2	1	171	34	0	0
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	50_100	50 - 100	2	1	171	34	0	0
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	50_100	50 - 100	2	1	171	34	0	0
Ιωακείμ Καλλιβρούσης - Υποψ. Δημ. Σύμβουλος Δήμου Αθηναίων	Ιωακείμ Καλλιβρούσης	157899748482447	Facebook	50_100	50 - 100	2	1	171	34	0	0
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	50_100	50 - 100	2	1	171	34	0	0
Ruža Tomašić	Tomasic Ruza	1434305366791182	Facebook	50_100	50 - 100	2	1	171	34	0	0
Federico Perugini	Federico Perugini	356449288308129	Facebook	50_100	50 - 100	2	1	171	34	0	0
PSOE de Castilla-La Mancha	PSOE de Castilla-La Mancha	310081965717560	Facebook	50_100	50 - 100	2	1	171	34	0	0
ΛΕΥΤΕΡΗΣ ΔΗΜΗΤΡΙΟΥ	Eleftherios Demetriou	609745702447737	Facebook	50_100	50 - 100	2	1	171	34	0	0
ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	50_100	50 - 100	2	1	171	34	0	0
Pascal Smet	one.brussels	148221008918941	Facebook	50_100	50 - 100	2	1	171	34	0	0
Urmas Paet	Paet Urmas	223092011815453	Facebook	50_100	50 - 100	2	1	171	34	0	0
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	50_100	50 - 100	2	1	171	34	0	0
Οικολογία Αλληλεγγύη	Γεώργιος Πανούχος	202906359747419	Facebook	50_100	50 - 100	2	1	171	34	0	0
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	50_100	50 - 100	13	1	164	31	4	0
prof. dr. Vytautas Radžvilas	prof. dr. Vytautas Radžvilas	62378591336	Facebook	50_100	50 - 100	3	1	161	31	0	0
Alberto Bova - Candidato Sindaco	Comitato Elettorale Alberto Bova	146020142780997	Facebook	50_100	50 - 100	3	1	161	31	0	0
Γιάννης Δάλμας	Ioannis Dalmas	321260791914587	Facebook	50_100	50 - 100	2	1	158	31	0	0
Silvia Sardone	Silvia Sardone	667483386685540	Facebook	50_100	50 - 100	2	1	158	31	0	0
Voxpop Analysis	Ιωάννης Απόστολος Σκλίας	126822114784105	Facebook	50_100	50 - 100	2	1	158	31	0	0
Tatjana Babrauskienė	LVŽS	1101509610035530	Facebook	50_100	50 - 100	2	1	158	31	0	0
Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	50_100	50 - 100	2	1	158	31	0	0
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	50_100	50 - 100	2	1	158	31	0	0
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	50_100	50 - 100	2	1	158	31	0	0
D66	D66	52985377549	Facebook	50_100	50 - 100	1	1	155	31	0	0
Δημήτρης Κωνσταντακόπουλος	Δημητριος Κωνσταντακοπουλος	912293735783615	Facebook	50_100	50 - 100	1	1	155	31	0	0
Κατερίνα Κούτρη - Katerina Koutri	Aikaterini Koutri	314010635931171	Facebook	50_100	50 - 100	1	1	155	31	0	0
Martin Cauchi Inglott II	Martin Cauchi Inglott 	381424722583691	Facebook	50_100	50 - 100	1	1	155	31	0	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	46620712083	Facebook	50_100	50 - 100	1	1	155	31	0	0
Κουρουμπλής Παναγιώτης/Kouroumplis Panagiotis	Panagiotis Kouroumplis	248244001876102	Facebook	50_100	50 - 100	1	1	155	31	0	0
Sofia Sakorafa	Sofia Sakorafa	211831995597479	Facebook	50_100	50 - 100	1	1	155	31	0	0
Wilfried Haslauer	Salzburger Volkspartei	49835536470	Facebook	50_100	50 - 100	1	1	155	31	0	0
Lise Vandecasteele	PVDA	2433030616715564	Facebook	50_100	50 - 100	1	1	155	31	0	0
Delara Burkhardt	SPD Schleswig-Holstein	260587924600836	Facebook	50_100	50 - 100	1	1	155	31	0	0
Dimitris Aslanidis	Dimitrios Aslanidis	617015765409839	Facebook	50_100	50 - 100	1	1	155	31	0	0
VoteEuropa Italia	Ayoub Lahouioui	259302014838779	Facebook	50_100	50 - 100	1	1	155	31	0	0
Angelika Niebler	Angelika Niebler	183448258342806	Facebook	50_100	50 - 100	1	1	155	31	0	0
Roberto Battiston in Europa	Corrado Denaro	1088184664716532	Facebook	50_100	50 - 100	1	1	155	31	0	0
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	50_100	50 - 100	1	1	155	31	0	0
Die neue SPÖ Tirol	SPÖ Tirol	172040642860223	Facebook	50_100	50 - 100	1	1	155	31	0	0
Finanšu ministrija	Latvijas Republikas Finanšu ministrija	524714174238878	Facebook	50_100	50 - 100	1	1	155	31	0	0
Gian Carlo Muzzarelli per Modena	Gian Carlo Muzzarelli per Modena	647691558631437	Facebook	50_100	50 - 100	1	1	155	31	0	0
Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	50_100	50 - 100	1	1	155	31	0	0
Furio Honsell	Davide Bressan	534334929944459	Facebook	50_100	50 - 100	1	1	155	31	0	0
SAB - Stranka Alenke Bratušek	SAB - Stranka Alenke Bratušek	242210245976248	Facebook	50_100	50 - 100	1	1	155	31	0	0
Matúš Bystriansky - kandidát na europoslanca	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1650953941825108	Facebook	50_100	50 - 100	1	1	155	31	0	0
Valerio Zoggia		174166786029904	Facebook	50_100	50 - 100	1	1	155	31	0	0
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	50_100	50 - 100	1	1	155	31	0	0
MoVimento 5 Stelle	MoVimento 5 Stelle	174457180812	Facebook	50_100	50 - 100	1	1	155	31	0	0
Jaak Madison	Madison Jaak	536519246456733	Facebook	50_100	50 - 100	1	1	155	31	0	0
Poliitikko Sami Yli-Rahnasto	Pohjanmaan Kokoomus ry	371635287025743	Facebook	50_100	50 - 100	1	1	155	31	0	0
FDP Bayern	FDP Bayern	350558562311	Facebook	50_100	50 - 100	1	1	155	31	0	0
GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	50_100	50 - 100	1	1	155	31	0	0
Igor Dušenka - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1160570887436415	Facebook	50_100	50 - 100	1	1	155	31	0	0
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	50_100	50 - 100	1	1	155	31	0	0
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	50_100	50 - 100	1	1	155	31	0	0
Aaron Ooms	Ooms Aaron Maria W	127953044627536	Facebook	50_100	50 - 100	1	1	155	31	0	0
Carlo Guccione	Gennaro Alessandro Alessio	731200573630420	Facebook	50_100	50 - 100	1	1	155	31	0	0
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	50_100	50 - 100	1	1	155	31	0	0
Kleopatra Sidiropoulou Υποψήφια Ευρωεκλογών με το Ποτάμι	Kleopatra Sidiropoulou	272999270266817	Facebook	50_100	50 - 100	1	1	155	31	0	0
Robert Micallef for MEP	Robert James Bugeja	2123200014472283	Facebook	50_100	50 - 100	1	1	155	31	0	0
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	50_100	50 - 100	1	1	155	31	0	0
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	50_100	50 - 100	1	1	155	31	0	0
Paddy Monahan Soc Dems	Social Democrats	243736776300023	Facebook	50_100	50 - 100	1	1	155	31	0	0
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	50_100	50 - 100	1	1	155	31	0	0
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	50_100	50 - 100	1	1	155	31	0	0
David Casa	David Casa	193035580892638	Facebook	50_100	50 - 100	1	1	155	31	0	0
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	50_100	50 - 100	1	1	155	31	0	0
Peter Hametner	Peter Hametner	388385461980020	Facebook	50_100	50 - 100	1	1	155	31	0	0
kontrast.at	kontrast.at	1079650008770485	Facebook	50_100	50 - 100	1	1	155	31	0	0
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	50_100	50 - 100	1	1	155	31	0	0
Valeria Di Nino - Candidata M5S Elezioni Europee - Sud	Valeria Di Nino	346634905977977	Facebook	50_100	50 - 100	1	1	155	31	0	0
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	50_100	50 - 100	1	1	155	31	0	0
HKS - Hrvatska konzervativna stranka	HKS - Hrvatska konzervativna stranka	789855157727222	Facebook	50_100	50 - 100	1	1	155	31	0	0
Partei Demokratie Direkt	Lukas Michael Knecht	289988518287493	Facebook	50_100	50 - 100	1	1	155	31	0	0
Yannick de Wilde d'Estmael	Yannick de Wilde d'Estmael 	2194262913922415	Facebook	50_100	50 - 100	1	1	155	31	0	0
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	50_100	50 - 100	1	1	155	31	0	0
Πατριωτική Ριζοσπαστική Ένωση	Ελευθεριος Συναδινος	2119221251680890	Facebook	50_100	50 - 100	1	1	155	31	0	0
Green Party Ireland	Green Party Ireland	108339693065	Facebook	50_100	50 - 100	1	1	155	31	0	0
BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt	BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt	106637900016	Facebook	50_100	50 - 100	1	1	155	31	0	0
Aldo Patriciello	Aldo Patriciello	40645773554	Facebook	50_100	50 - 100	1	1	155	31	0	0
Paolo Borchia	Paolo Borchia	577383699442272	Facebook	50_100	50 - 100	1	1	155	31	0	0
GRÜNE Bonn	BÜNDNIS 90 / DIE GRÜNEN Kreisverband Bonn	337333856328097	Facebook	50_100	50 - 100	1	1	155	31	0	0
Michela Sciurpa	Michela Sciurpa tramite mandatario elettorale Gian Luca Laurenzi, nato a Perugia il 21.09.1964 LRNGLC64P21G478O con nomina ed accettazione depositata il data 09.04.2019 alla Corte d’Appello di Perugia	317033212339928	Facebook	50_100	50 - 100	1	1	155	31	0	0
PSIB	PSIB-PSOE	182797475074265	Facebook	50_100	50 - 100	1	1	155	31	0	0
Λυδία Ιωαννίδου Μουζάκα	mastologos	318223092210594	Facebook	50_100	50 - 100	1	1	155	31	0	0
Wirtschaftskammer	Wirtschaftskammer	125946327466544	Facebook	50_100	50 - 100	1	1	155	31	0	0
Dubravka Suica	HDZ - Hrvatska demokratska zajednica	195096520662445	Facebook	50_100	50 - 100	1	1	155	31	0	0
Jen Cummins Social Democrats	Social Democrats	359027571515876	Facebook	50_100	50 - 100	1	1	155	31	0	0
Cllr Gillian Sharples	Miss Gillian Frances Sharples	347234755730703	Facebook	50_100	50 - 100	1	1	154	0	17	0
Southampton Green Party	Joseph  William Cox	347038758816735	Facebook	50_100	50 - 100	1	1	154	0	17	0
Carmarthenshire Liberal Democrats	Christopher David W Passmore	585876841564510	Facebook	50_100	50 - 100	1	1	154	0	17	0
Councillor Tom Ashton	Thomas Ashton, Dunscroft, Main Road, Wrangle, Boston, Lincolnshire UK. PE22 9AZ	301790566852530	Facebook	50_100	50 - 100	1	1	154	0	17	0
The Jewellery App	Daren Daniels 	330299034102328	Facebook	50_100	50 - 100	1	1	154	0	17	0
UKIP Bishop Auckland	ALAN JOJ'Y BREEZE	185015221854196	Facebook	50_100	50 - 100	1	1	154	0	17	0
E.U. Thinking: Deal + Dover	cttee of E.U.Thinking: Deal + Dover	1174824375881755	Facebook	50_100	50 - 100	1	1	154	0	17	0
Perth4Europe	Susannah Clare Rae	1050896375014974	Facebook	50_100	50 - 100	1	1	154	0	17	0
Gutenberg Unbound	Gutenberg Unbound (apolitical apparel and accessories web-store)	2189982847933458	Facebook	50_100	50 - 100	1	1	154	0	17	0
Cllr Mike Diamond	Cllr Mike Diamond 	1768404463408418	Facebook	50_100	50 - 100	1	1	154	0	17	0
Tom McNeil	Thomas Benjamin Mcneil	1799561767025031	Facebook	50_100	50 - 100	1	1	154	0	17	0
Red Party of Scotland	Red Party of Scotland	405070253350573	Facebook	50_100	50 - 100	1	1	154	0	17	0
Scottish Borders Green Party	Catriona Isabella Hamilton	386646754850062	Facebook	50_100	50 - 100	1	1	154	0	17	0
Theberton & Eastbridge Action Group on Sizewell - TEAGS	Theberton & Eastbridge Action Group on Sizewell (TEAGS)	474263022674218	Facebook	50_100	50 - 100	1	1	154	0	17	0
Abram Ward Labour Party	Alan Darbyshire	1750015101892170	Facebook	50_100	50 - 100	1	1	154	0	17	0
Cllr Diogo Rodrigues	Diogo Rodrigues	1847912222147101	Facebook	50_100	50 - 100	1	1	154	0	17	0
Gosport Conservatives	Gosport Conservative Association	252502171807508	Facebook	50_100	50 - 100	1	1	154	0	17	0
Squirrels Antiques	Alan Harvey Stone	309405686175567	Facebook	50_100	50 - 100	1	1	154	0	17	0
Bradford on Avon Lib Dems	Chippenham Constituency Liberal Democrats	176178532420023	Facebook	50_100	50 - 100	1	1	154	0	17	0
Ideal Bradford	Ideal Bradford	229750704107223	Facebook	50_100	50 - 100	1	1	154	0	17	0
Kennington Community Council	Kennington Shadow Community Council	585914318462112	Facebook	50_100	50 - 100	1	1	154	0	17	0
Jubilee+	Jubilee+	438366662862174	Facebook	50_100	50 - 100	1	1	154	0	17	0
Tiverton & Honiton Liberal Democrats	Dr. J Timperley on behalf of Tiverton and Honiton Liberal Democrats	150862338924727	Facebook	50_100	50 - 100	1	1	154	0	17	0
Andrew Milton - Lib Dems in Kenilworth	Andrew William Milton	230199117574707	Facebook	50_100	50 - 100	1	1	154	0	17	0
Shanklin Conservatives	Shanklin Conservatives	1894117177585611	Facebook	50_100	50 - 100	1	1	154	0	17	0
Loving Europe 2	Terence Brotheridge	999682533550783	Facebook	50_100	50 - 100	1	1	154	0	17	0
I Love EU	Terence Brotheridge	396013737832767	Facebook	50_100	50 - 100	1	1	154	0	17	0
Octopus Montage	Octopus Montage	1602128833418754	Facebook	50_100	50 - 100	1	1	154	0	17	0
Cllr Nick Adams-King	Nick Adams-King	220735411764575	Facebook	50_100	50 - 100	1	1	154	0	17	0
Green & Co Accountants and Tax Advisors	Katie Ann Marie Williams	262456550465824	Facebook	50_100	50 - 100	1	1	154	0	17	0
Pinksixty	Leeze Lawrence	108182029247820	Facebook	50_100	50 - 100	1	1	154	0	17	0
Eddie Hughes MP	Eddie Hughes & Walsall Conservatives	1544601488897440	Facebook	50_100	50 - 100	1	1	154	0	17	0
Ipswich Region	Region Media Ltd	2075147492755843	Facebook	50_100	50 - 100	1	1	154	0	17	0
The Radical Tea Towel Company	Radical Tea Towel Company Ltd	242351902481164	Facebook	50_100	50 - 100	1	1	154	0	17	0
Sarah Jones MP - Standing Up for Croydon	Sarah Jones MP	130987447098320	Facebook	50_100	50 - 100	1	1	154	0	17	0
Beckton Labour	George James Harris	439640700178969	Facebook	50_100	50 - 100	1	1	154	0	17	0
Beira Moda	Ms Antonietta Marie Fionda	184230978956996	Facebook	50_100	50 - 100	1	1	154	0	17	0
SPÖ	SPÖ	77393060080	Facebook	50_100	50 - 100	15	1	146	24	4	0
Uniti per Biella	Uniti per Biella	1413156242277276	Facebook	50_100	50 - 100	9	1	146	46	2	0
SPD Dresden	SPD Dresden	57318667478	Facebook	50_100	50 - 100	27	1	146	15	8	0
Zaragoza en Común	Zaragoza en Común	1404651893174804	Facebook	50_100	50 - 100	17	1	140	21	5	0
Matilde Montaudo, cittadina a 5 stelle	Matilde Ada Montaudo	492569564129501	Facebook	50_100	50 - 100	5	1	140	65	1	0
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	50_100	50 - 100	7	1	140	46	2	0
DIE LINKE. Berlin-Mitte	Andreas Böttger	118337308237499	Facebook	50_100	50 - 100	6	1	140	56	1	0
SPD	SPD	47930567748	Facebook	50_100	50 - 100	20	1	136	18	6	0
Katarina Barley	SPD	1522202731410785	Facebook	50_100	50 - 100	12	1	136	24	3	0
Most-Híd (Híd-Most)	Most-Híd (Híd-Most)	353195602108	Facebook	50_100	50 - 100	5	1	124	52	1	0
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	50_100	50 - 100	12	1	124	21	3	0
Martin Lancz - kandidát na europoslanca 2019	 Švec František	2671787962847811	Facebook	50_100	50 - 100	14	1	121	28	4	0
Denis Itxaso	PSE -EE	107905879550963	Facebook	50_100	50 - 100	9	1	121	40	2	0
Krajská organizácia SMER - SD Nitra	SMER - SD	1797841726985468	Facebook	50_100	50 - 100	18	1	121	24	5	0
Richard Sulik	Richard Sulik	184760561603680	Facebook	50_100	50 - 100	14	1	121	28	4	0
Pina Picierno	SocialCom	212896992084952	Facebook	50_100	50 - 100	10	1	118	21	3	0
Dr. Fidelma Healy Eames Independent Candidate, EU elections	Healy Eames Fidelma	395965057626422	Facebook	50_100	50 - 100	9	1	118	31	2	0
Dante Cattaneo	Dante Cattaneo	256298824546192	Facebook	50_100	50 - 100	7	1	115	40	2	0
Patrizia Toia	Patrizia Ferma Francesca Toia	519219611453854	Facebook	50_100	50 - 100	8	1	115	31	2	0
Lorenzo Cesa	Lorenzo Cesa	538632706513878	Facebook	50_100	50 - 100	9	1	115	21	2	0
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	50_100	50 - 100	12	1	112	18	3	0
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	50_100	50 - 100	5	1	112	49	1	0
Izquierda Xunida Riosa	Izquierda Xunida Riosa	1433628330234775	Facebook	50_100	50 - 100	36	1	111	0	11	0
FDP Bremen	FDP Bremen	152934608113175	Facebook	50_100	50 - 100	15	1	108	15	4	0
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	50_100	50 - 100	10	1	105	18	3	0
JUDr. Peter Puškár	Puskar Peter	299027620531773	Facebook	50_100	50 - 100	10	1	99	34	3	0
Andrea Vannucci per Firenze	Andrea Vannucci	547494135363560	Facebook	50_100	50 - 100	7	1	99	28	2	0
SMER - SD Bardejov	SMER - SD	424019988386535	Facebook	50_100	50 - 100	7	1	99	28	2	0
Γιώργος Ρωμανιάς - Giorgos Romanias	Γεωργιος Ρωμανιας	323464321610249	Facebook	50_100	50 - 100	7	1	99	28	2	0
Roberta Metsola	Roberta Metsola	406824526101449	Facebook	50_100	50 - 100	5	1	93	28	1	0
SMER - SD Košice III.	SMER - SD	456693081804058	Facebook	50_100	50 - 100	10	1	93	15	3	0
SMER - SD Košice II.	SMER - SD	322950438385690	Facebook	50_100	50 - 100	9	1	93	24	2	0
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	50_100	50 - 100	5	1	93	28	1	0
Sven Giegold	Sven Giegold	1391306014465513	Facebook	50_100	50 - 100	3	1	93	46	0	0
Anna Maria Bernini	Anna Maria Bernini	146169045979888	Facebook	50_100	50 - 100	5	1	93	28	1	0
Alejandro Langtry	Alejandro Langtry Cainzos	876647346005514	Facebook	50_100	50 - 100	3	1	93	46	0	0
CDU Hamburg-Nord	CDU Hamburg-Nord	685221951523894	Facebook	50_100	50 - 100	29	1	90	0	8	0
Virginia Puzzolo	Virginia Puzzolo	1950051888380307	Facebook	50_100	50 - 100	8	1	87	15	2	0
PS Région bruxelloise	PS Région bruxelloise	279112515484034	Facebook	50_100	50 - 100	6	1	87	34	1	0
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	50_100	50 - 100	8	1	87	15	2	0
IU Aragón	IU Aragón	178663732095	Facebook	50_100	50 - 100	11	1	84	12	3	0
Željana Zovko	HDZ - Hrvatska demokratska zajednica	1203134436474667	Facebook	50_100	50 - 100	15	1	83	9	4	0
Marcello Mezzasalma	Marcello Mezzasalma	2213168762276305	Facebook	50_100	50 - 100	5	1	80	24	1	0
Barbara Meyer-Gluche	B90/Grüne Saarbrücken	183342321839259	Facebook	50_100	50 - 100	5	1	80	24	1	0
Nicola Caputo	Nicola Caputo	1439514556290274	Facebook	50_100	50 - 100	4	1	80	34	1	0
Grüne Jugend Freiburg	Grüne Jugend Freiburg	258738124139670	Facebook	50_100	50 - 100	22	1	80	3	6	0
Jorge Azcón	Partido Popular Zaragoza	1005758609559650	Facebook	50_100	50 - 100	18	1	80	6	5	0
Sinistra per Calenzano	Simone Giuntini	2502767379948983	Facebook	50_100	50 - 100	4	1	80	34	1	0
SMER - SD Košice IV.	SMER - SD	866441537046249	Facebook	50_100	50 - 100	10	1	80	12	3	0
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	50_100	50 - 100	5	1	80	24	1	0
