advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	f	female	2	1	74963	29176	101	0
SNAGA - Stranka narodnog i građanskog aktivizma	SNAGA - stranka narodnog i građanskog aktivizma	309273389409125	Facebook	f	female	11	1	74650	26207	401	0
Anna Erra	Partit Demòcrata	358953041585237	Facebook	f	female	8	1	74629	18265	452	0
Volkspartei	Volkspartei	15078244418	Facebook	f	female	2	1	74554	30157	981	491
BZI	BZI	168243139877442	Facebook	f	female	3	1	74413	14883	156	31
Amnesty International Austria	Amnesty International Austria	30925241455	Facebook	f	female	5	1	74257	16362	772	132
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	f	female	4	1	74219	32872	378	49
Časopis Slovenec	Slovenska ljudska stranka (SLS)	240130223029252	Facebook	f	female	6	1	74194	16133	207	0
Enrico Zucchi - Lega Prato	Enrico Zucchi	707579962958222	Facebook	f	female	7	1	74148	17577	642	88
Jarosław Duda	KKW Koalicja Europejska PO PSL SLD .N ZIELONI	100666510056063	Facebook	f	female	6	1	74122	16231	229	40
Maciej Jarosz	KW Wiosna Roberta Biedronia	2259859161005527	Facebook	f	female	4	1	74069	14814	140	23
Globsec		315063938429	Facebook	f	female	1	1	74056	37028	36	0
Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	f	female	8	1	73898	19108	954	165
Stefania Calcagno	Stefania Calcagno	528781364317789	Facebook	f	female	4	1	73893	35190	392	65
BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt	BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt	106637900016	Facebook	f	female	11	1	73726	15962	1379	363
Frank Psaila	Frank Psaila	458318884361628	Facebook	f	female	11	1	73692	15675	405	0
FDP Bielefeld	Jan-Maik Schlifter De La Fontaine	153467308073688	Facebook	f	female	13	1	73639	17078	919	102
Junts per Catalunya - Girona	OKMarketing	942049819146312	Facebook	f	female	7	1	73611	19679	845	109
Lander Piccart	Piccart Lander 	654200285025844	Facebook	f	female	6	1	73462	18866	660	94
Marián Čaučík	KDH	168054920212177	Facebook	f	female	1	1	73436	36718	366	73
Chatham House	Chatham House	202798122688	Facebook	f	female	1	1	73421	36711	423	84
CD&V Arendonk	Segers Joke Jan A	989150391109604	Facebook	f	female	3	1	73387	14552	206	0
Dariusz Standerski	KW Wiosna Roberta Biedronia	694438127592755	Facebook	f	female	2	1	73382	36691	853	170
CDU Kreisverband Ahrweiler	CDU Kreisverband Ahrweiler	400923533270421	Facebook	f	female	23	1	73311	17449	1109	0
Ecolo Ostbelgien	Ecolo Ostbelgien	321847415140	Facebook	f	female	20	1	73290	15594	1151	0
Fine Gael Limerick City	Breen Colm Timothy	137766716313436	Facebook	f	female	5	1	73240	17767	269	0
Patryk Fajdek	KW Wiosna Roberta Biedronia	396085477167186	Facebook	f	female	30	1	73196	19847	370	0
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	f	female	10	1	72961	22904	461	0
Tom Bogman	Tom Bogman	329170017640552	Facebook	f	female	6	1	72890	18382	355	0
Giampietro Angelini	Noi per Norcia	635335283545677	Facebook	f	female	4	1	72815	14563	750	140
Anna Mäkipää	Mäkipää Anna Marjatta	410045932385582	Facebook	f	female	9	1	72805	17256	1352	245
Unidas Podemos Fuenlabrada	Unidas Podemos Fuenlabrada	440393949836132	Facebook	f	female	8	1	72749	17663	1723	324
SP Ostbelgien	SP Ostbelgien	183856108612877	Facebook	f	female	3	1	72696	14539	543	99
thyssenkrupp	thyssenkrupp	644063045675734	Facebook	f	female	1	1	72678	36339	181	36
Antonio Mazzeo	Antonio Mazzeo	518342558190046	Facebook	f	female	11	1	72650	14531	515	0
Razem Podkarpackie	KKW Lewica Razem – Razem, Unia Pracy, RSS	562444343908881	Facebook	f	female	5	1	72573	19643	168	25
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	f	female	4	1	72485	29111	418	49
Grüne Jugend Steiermark	Grüne Jugend Steiermark	278628109523836	Facebook	f	female	3	1	72434	14487	193	0
Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	f	female	1	1	72406	36203	224	112
Vouliwatch	Maria Nathanail	627330267312880	Facebook	f	female	2	1	72319	36159	262	52
Νίκος Διακομιχάλης - Nikos Diakomichalis		426927291389477	Facebook	f	female	6	1	72124	20000	507	0
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	f	female	4	1	71989	35794	374	71
Dubravka Suica	HDZ - Hrvatska demokratska zajednica	195096520662445	Facebook	f	female	2	1	71984	35992	231	40
Ιωακείμ Καλλιβρούσης - Υποψ. Δημ. Σύμβουλος Δήμου Αθηναίων	Ιωακείμ Καλλιβρούσης	157899748482447	Facebook	f	female	6	1	71737	14147	239	0
Martin Beluský - kandidát na poslanca EP	Kotleba - Ľudová strana Naše Slovensko	2011031775831511	Facebook	f	female	2	1	71616	35808	357	148
Narcis George Matache	Narcis-George Matache	549972828403233	Facebook	f	female	2	1	71591	29141	98	19
Angelika Niebler	Angelika Niebler	183448258342806	Facebook	f	female	9	1	71485	17057	1037	277
Tomasz Terlecki	KW Wiosna Roberta Biedronia	2272893249704364	Facebook	f	female	2	1	71342	29620	212	106
Nova ljevica	Možemo - politička platforma	706769699498076	Facebook	f	female	2	1	71245	14249	141	0
Live Communications for MEP Elections May 2019	Stephen Florian	962042630582450	Facebook	f	female	14	1	71216	21072	454	0
Morten Messerschmidt	Morten Messerschmidt	111394892261429	Facebook	f	female	3	1	71165	14233	689	157
Teresa Mallada De Castro	Partido Popular de Asturias	2175837676009250	Facebook	f	female	10	1	71026	14977	555	0
Prawica Rzeczypospolitej	Komitet Wyborczy Wyborców KUKIZ15	262966184846	Facebook	f	female	4	1	71016	14110	131	49
Die Grünen Oberösterreich	Die Grünen Oberösterreich	84955135551	Facebook	f	female	4	1	71007	15631	822	147
Miljöpartiet de gröna i Värmland	Miljöpartiet de gröna i Värmland	325179334216792	Facebook	f	female	10	1	70989	28999	2360	611
Andrea Tremaglia	Andrea Tremaglia	322495193464	Facebook	f	female	17	1	70974	19682	554	0
Elena Allué ZGZ	Partido Aragonés	1066267686904935	Facebook	f	female	10	1	70966	16710	480	0
Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	f	female	8	1	70940	16659	276	0
Jakub Bocheński	KW Wiosna Roberta Biedronia	857809167586212	Facebook	f	female	2	1	70890	14178	164	32
En grønnere planet	Greenpeace Danmark	301647537160818	Facebook	f	female	16	1	70847	12620	448	101
Matteo Adinolfi	News-24.it	308719606486381	Facebook	f	female	8	1	70758	18106	330	0
Sojusz Lewicy Demokratycznej - Koalicja Europejska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	137877409609952	Facebook	f	female	1	1	70754	35377	164	82
Adrienne Wallace - People Before Profit	Wallace Adrienne Catherine	1555518121383424	Facebook	f	female	14	1	70708	16980	629	0
sp.a Limburg	sp.a Limburg	885074558184212	Facebook	f	female	6	1	70682	18573	690	100
Michael Aastrup Jensen	Jensen Michael Aastrup	389665107805619	Facebook	f	female	15	1	70661	14679	295	78
Paolo Ciani - Consigliere Regionale del Lazio DEMOS	Paolo Ciani 	1795607690470395	Facebook	f	female	6	1	70607	13911	606	64
Μάκης Παπαδόπουλος - Ο Τόπος Της Ζωής Μας	Μάκης Παπαδόπουλος	1433780063507247	Facebook	f	female	8	1	70539	20530	351	0
Marco Grimaldi	Marco Grimaldi	619956731519414	Facebook	f	female	7	1	70390	17382	423	36
MUDr. Gabriela Pecková - TOP 09	Vondryska Jan	113755299053	Facebook	f	female	11	1	70331	15962	340	71
Česká společnost ornitologická	Česká společnost ornitologická	479746075051	Facebook	f	female	1	1	70122	35061	1362	272
Λυδία Ιωαννίδου Μουζάκα	mastologos	318223092210594	Facebook	f	female	10	1	69953	19786	618	0
Cs Teruel	Ciudadanos Aragón	1547534802182236	Facebook	f	female	9	1	69783	16865	513	0
Ik ben PRO	De Roy Kristof Jozef J	305618513615029	Facebook	f	female	8	1	69592	15868	562	49
Andrea Soddu Sindaco	Andrea Soddu	1438178299829574	Facebook	f	female	15	1	69471	16841	716	0
Harrach Péter	Országgyűlés Hivatala KDNP frakció	206160682739388	Facebook	f	female	8	1	69388	20805	197	50
Protect Life		541250599362726	Facebook	f	female	12	1	69385	34696	686	0
Andrea Togno - Candidato M5S Elezioni Europee	Andrea Togno	364157860884983	Facebook	f	female	11	1	69303	16023	626	75
Sissel van Run-Kvist	Kvist Sissel	176580099127279	Facebook	f	female	19	1	69239	12983	572	120
Matthias Diependaele	Nieuw-Vlaamse Alliantie	543319679114946	Facebook	f	female	9	1	69228	15753	955	158
Renata Caban	Tomasz Mirosław Kowalski	288542178541100	Facebook	f	female	10	1	69225	13782	337	57
Arbeitgeberverband Gesamtmetall	Arbeitgeberverband Gesamtmetall	169367889785454	Facebook	f	female	32	1	69164	14198	616	0
SPD Berlin	SPD Berlin	134137749971478	Facebook	f	female	10	1	68929	15420	339	0
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis	Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis	51638783172	Facebook	f	female	7	1	68847	14731	216	0
Jeszenszki András	MSZP	440197766088272	Facebook	f	female	8	1	68758	15125	38	9
888.hu	888.hu	748348838626461	Facebook	f	female	5	1	68589	13718	151	34
Plastic Free Polska	Plastic Free Polska	2162232717176151	Facebook	f	female	8	1	68461	15584	161	0
Annick De Ridder	Nieuw-Vlaamse Alliantie	260207497491940	Facebook	f	female	3	1	68335	14619	681	130
Alexandros Nikolaidis		431146606913709	Facebook	f	female	1	1	68291	34146	170	34
Christel Schaldemose	Christel Schaldemose	424159230945271	Facebook	f	female	13	1	68273	20555	1088	257
Maysara Soliman	Maysara Soliman	169929840584692	Facebook	f	female	4	1	68241	13568	617	110
Vänsterpartiet Gävleborg	Vänsterpartiet Gävleborg	137604056369425	Facebook	f	female	6	1	68209	14993	863	202
Sander Vandecapelle	Vandecapelle Sander 	288654088488077	Facebook	f	female	5	1	68157	15000	878	169
FÜR Karlsruhe	FÜR Karlsruhe - Politik mit christlicher Herzenshaltung e.V.	260790977428638	Facebook	f	female	6	1	68150	15749	224	0
Steffen Mølgaard	Det Konservative Folkeparti	1902645456721589	Facebook	f	female	8	1	68109	16822	1155	253
Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	f	female	36	1	68002	12446	106	8
Dr. Brenner Koloman	Országgyűlés Hivatala Jobbik Frakció	180924612473518	Facebook	f	female	12	1	67997	16072	202	44
Κόμης Ανδρέας	Andreas Komis	390029414928064	Facebook	f	female	2	1	67881	26862	456	91
Anna Grodzka	KKW Lewica Razem - Razem, Unia Pracy, RSS	259175827459379	Facebook	f	female	4	1	67758	15235	215	40
Magdalena Gałkiewicz - Partia Zieloni	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	2141505889506223	Facebook	f	female	3	1	67705	15855	157	27
Szymon Chojnowski	KW Wiosna Roberta Biedronia	227555114762803	Facebook	f	female	2	1	67667	13533	229	89
Paweł Pudłowski	Selectivv	404295586445224	Facebook	f	female	5	1	67623	14568	294	122
Fridays For Future Firenze	Lara Cioni 	1971775153129220	Facebook	f	female	3	1	67555	13511	185	0
Cinzia Pettoni	 Cinzia Pettoni 	2357999221079856	Facebook	f	female	6	1	67527	15054	324	0
Richard Sulik	Richard Sulik	184760561603680	Facebook	f	female	16	1	67481	15550	554	0
Nanna Bonde	Ottosen Nanna Bonde	470433920022890	Facebook	f	female	12	1	67287	13459	581	116
Μαίρη Τριανταφυλλοπούλου - Υποψήφια Ευρωβουλευτής		444241312986582	Facebook	f	female	1	1	67227	33614	167	33
Centerpartiet i Skåne	Centerpartiet i Skåne	109030109129243	Facebook	f	female	2	1	67122	27692	802	401
USR Ilfov	USR Ilfov	1871260176434584	Facebook	f	female	11	1	67065	12995	315	110
Pietro Petruzzelli	Pietro Petruzzelli	194717554070843	Facebook	f	female	6	1	67011	14762	195	0
CDU Stuttgart	CDU-Kreisverband Stuttgart	98276387039	Facebook	f	female	2	1	66851	13370	667	133
Lidia Sankowska-Grabczuk	Komitet Wyborczy Wyborców KUKIZ15	460952641054841	Facebook	f	female	6	1	66595	13199	182	27
Ábel Ravasz	Ábel Ravasz	978554185546219	Facebook	f	female	4	1	66509	13166	547	70
Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	f	female	4	1	66492	13298	131	0
Fiona Nolan Fianna Fáil	Sweeney Simon Martin	2220109951652114	Facebook	f	female	4	1	66476	14773	170	0
KDU Jönköpings län	KDU Jönköpings län	1502764403290092	Facebook	f	female	4	1	66373	14181	726	145
Anders Krojgaard Lund	Det Konservative Folkeparti	310638582806533	Facebook	f	female	4	1	66268	21669	691	138
Filip Björklöf	Filip Björklöfs understödsförening	432450826819256	Facebook	f	female	14	1	66206	19380	895	50
Miikka-Markus Leskinen europarlamenttiin	Leskinen Miikka-Markus	1964589417153542	Facebook	f	female	3	1	66175	24666	686	241
FDP Bayern	FDP Bayern	350558562311	Facebook	f	female	3	1	66135	26667	436	87
Wirtschaftskammer	Wirtschaftskammer	125946327466544	Facebook	f	female	1	1	66124	33062	329	66
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	f	female	11	1	66103	15804	275	0
Ecolo Brabant wallon	Ecolo Brabant wallon	1712357138983896	Facebook	f	female	4	1	66100	16326	658	111
Eveline Herben	Herben Eveline Marie	350805055554039	Facebook	f	female	21	1	65997	16037	1314	39
Elke Sleurs	N-VA	571227032971640	Facebook	f	female	3	1	65866	26870	699	268
Piratenpartei	Piratenpartei	149871337782	Facebook	f	female	4	1	65670	21480	945	446
Marek Ženíšek	TOP 09	523450094407778	Facebook	f	female	9	1	65478	14789	340	80
Magalie Verstraelen	Magalie Stephan Verstraelen	478865082572412	Facebook	f	female	4	1	65474	16000	344	0
Luca Rossi per la Regione Piemonte	The Flag srl	1505721276316265	Facebook	f	female	6	1	65366	13987	226	0
BirdLife Europe and Central Asia	BirdLife Europe and Central Asia	174656216277326	Facebook	f	female	2	1	65364	13073	129	0
Marie Høgh  - konservativ folketingskandidat i Københavns storkreds	Det Konservative Folkeparti	369282413923161	Facebook	f	female	9	1	65342	20763	874	278
Joachim Hjorting	Det Konservative Folkeparti	1476612932380077	Facebook	f	female	5	1	65195	16269	872	217
Ilhan Kyuchyuk	Kyuchyuk Ilhan	1637403469881344	Facebook	f	female	4	1	65080	14496	167	0
Magyar Fórum - Maďarské fórum	Simon Zsolt	522186401540084	Facebook	f	female	9	1	65040	15912	369	0
Πράσινοι	 Πράσινοι Αλληλεγγύη	461275677331342	Facebook	f	female	32	1	65028	14659	928	0
Paulina Matysiak	KKW Lewica Razem - Razem, Unia Pracy, RSS	2154641531417913	Facebook	f	female	3	1	64997	16000	278	116
Pernille Skipper	Pernille Skipper	547840621916967	Facebook	f	female	2	1	64791	12958	484	125
Sebastian Kaleta	KW Prawo i Sprawiedliwość	1643686859194259	Facebook	f	female	5	1	64769	14724	515	103
Robertas Šarknickas	LVŽS	880209082011396	Facebook	f	female	5	1	64753	12951	273	0
Консерваторъ	Oblakov Nikolay	1840027882991452	Facebook	f	female	3	1	64566	12913	127	0
Todoran Adrian	Deputat Adrian Todoran	378450619599004	Facebook	f	female	3	1	64562	14577	181	36
Peter Pellegrini	Peter Pellegrini	403027089864701	Facebook	f	female	3	1	64448	12890	127	0
Saco	Saco	133910158381	Facebook	f	female	3	1	64404	14628	366	106
StudentLife.com.cy	StudentLife.com.cy	219265161533109	Facebook	f	female	1	1	64302	32151	63	0
VoteEuropa Deutschland	Verena Katharina Riedmiller	628787484249066	Facebook	f	female	3	1	64245	13599	640	123
GRAS Innsbruck	Grüne & Alternative Student_innen	169544599829393	Facebook	f	female	20	1	63929	13628	1122	0
Κώστας Αρμυράς	Κωνσταντίνος Αρμυράς	379921429271452	Facebook	f	female	3	1	63795	12759	126	0
Sarah Wiener	Die Grünen	970529566390833	Facebook	f	female	1	1	63780	31890	318	63
Henrik Sundström - M	Sundström Claes Henrik	180745369170	Facebook	f	female	10	1	63703	14324	411	126
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	f	female	2	1	63703	12740	126	0
Claire Byrne Green Party	Byrne Claire Anne	507864742652844	Facebook	f	female	1	1	63659	31830	317	63
Jacek Wilk	KWW Konfederacja Korwin Braun Liroy Narodowcy	499646073441042	Facebook	f	female	7	1	63490	30125	222	59
Henrik Jørgensen - Folketingskandidat for Venstre Brønderslevkredsen	Ladefoged Martin Aggerholm	523900267627364	Facebook	f	female	3	1	63462	14485	198	88
Cllr. Kate Feeney	Feeney Kate	474266742640101	Facebook	f	female	4	1	63419	14380	659	110
Maria Weimer	Weimer Maria Eva Margareta	467374630087356	Facebook	f	female	16	1	63373	21148	1692	395
Elsi Katainen	Katainen Elsi Kaarina	190042298268350	Facebook	f	female	12	1	63366	12357	965	84
Francina Armengol Socias	PSIB-PSOE	343166605810231	Facebook	f	female	3	1	63365	14196	418	63
Edoardo Fanucci	Edoardo Fanucci 	1435334113381119	Facebook	f	female	7	1	63345	15545	352	0
Alessandra Guatteri	Matteo Olivieri	452246258212300	Facebook	f	female	16	1	63325	15220	622	0
SMER - SD Martin	SMER - SD	1036507319873148	Facebook	f	female	29	1	63302	20569	1525	0
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	f	female	6	1	63240	15756	793	119
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	f	female	6	1	63095	14145	304	31
Οικολογία Αλληλεγγύη	Γεώργιος Πανούχος	202906359747419	Facebook	f	female	11	1	62882	13292	450	0
Silla en Democracia	Silla en Democràcia - Podemos	745713098877772	Facebook	f	female	33	1	62679	12378	1927	0
PSD Vrancea	PSD Vrancea	219073074846187	Facebook	f	female	4	1	62652	12530	133	25
Orizzonti Politici	Giacomo Casali	957667357727417	Facebook	f	female	2	1	62618	30797	94	0
Simona Baldassarre	Simona Baldassarre	407861879769918	Facebook	f	female	23	1	62573	15878	931	0
Dominik Hatiar • Mladí za lepšiu Európu	Progresívne Slovensko	1795556150546258	Facebook	f	female	5	1	62517	15359	479	70
Αντώνης Καμπουράκης	Αντώνης Καμπουράκης	511556309330155	Facebook	f	female	3	1	62469	12494	623	124
Bart Callaert	Callaert Bart Eduard M	2334802816594579	Facebook	f	female	5	1	62411	27820	678	278
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	f	female	5	1	62331	13710	191	0
Christine Haberlander	OÖVP - die Oberösterreichische Volkspartei	739265356233278	Facebook	f	female	3	1	62309	12462	621	124
Menczer Tamás	Tamás Menczer	2074269302652716	Facebook	f	female	3	1	62275	12455	192	38
Elisabetta Fatuzzo	Elisabetta Fattuzo	648451052262295	Facebook	f	female	6	1	62193	13081	556	80
Bündnis Grundeinkommen	Bündnis Grundeinkommen	548285578684618	Facebook	f	female	15	1	62159	19321	968	92
Tess Minnens	Minnens Tess Veerie L	131791854353190	Facebook	f	female	5	1	62156	30249	501	53
Jakub Kulesza #NowePokolenie	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1494905190821954	Facebook	f	female	5	1	62155	23380	440	88
Il est encore temps	Il est encore temps	353979872007801	Facebook	f	female	1	1	62083	31041	309	62
Moet	Stefano Maullu	1427921947227478	Facebook	f	female	1	1	61968	30984	309	61
Denis Ducarme	Denis Gaston Ducarme	367577357909	Facebook	f	female	4	1	61926	12385	618	123
Petras Auštrevičius	Lietuvos Respublikos liberalų sąjūdžio rinkimų sąskaita	1482024028702535	Facebook	f	female	7	1	61922	15768	360	0
Fabrizio Puppo - Il tuo Sindaco	Fabrizio Puppo	2682574781968867	Facebook	f	female	6	1	61857	13785	317	0
Karol Farkašovský	Farkašovský Karol	239398722928942	Facebook	f	female	4	1	61854	14240	171	0
Percorso Comune - Lista Civica Borgo Valbelluna	Percorso Comune	1486831954785890	Facebook	f	female	26	1	61810	10861	1370	0
Aaron Ooms	Ooms Aaron Maria W	127953044627536	Facebook	f	female	3	1	61751	14368	615	110
