advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	m	male	3	1	48230	11073	155	61
Πατριωτική Ριζοσπαστική Ένωση	Ελευθεριος Συναδινος	2119221251680890	Facebook	m	male	1	1	48067	9613	95	0
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	m	male	3	1	47606	9521	94	0
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	m	male	4	1	47375	11297	541	77
Silvia Sardone	Silvia Sardone	667483386685540	Facebook	m	male	2	1	47142	9271	169	0
Ruža Kovačević Bilić	Hrvatska narodna stranka - liberalni demokrati (HNS)	2268602929863854	Facebook	m	male	3	1	47045	10310	116	0
Podem Illes Balears	Podem Illes Balears	779897522101509	Facebook	m	male	3	1	47030	9313	138	0
En Comú Podem	En Comú Podem	463627663844039	Facebook	m	male	2	1	46786	9357	466	93
Gregoriana Tudoran	Tudoran Gregoriana Carmen	1985293741779690	Facebook	m	male	2	1	46662	9208	32	0
informo.bg	informo.bg	262524054082832	Facebook	m	male	1	1	46210	23105	45	0
Maggie De Block	Maggie De Block	1410219772556421	Facebook	m	male	24	1	46076	10490	997	0
Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	m	male	1	1	45947	9189	90	0
Andrea Cozzolino	Andrea Cozzolino	1449151341981719	Facebook	m	male	2	1	45883	11362	148	0
Izquierda Unida de Castilla y León	Izquierda Unida de Castilla y León	315922371074	Facebook	m	male	3	1	45675	10508	294	41
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	m	male	1	1	45490	9098	18	0
Приоритети	БЗНС	1163987410423594	Facebook	m	male	14	1	45436	11539	880	0
Γιώργος Ξηραδάκης - Υποψήφιος Ευρωβουλευτής	George Xiradakis	300217683952795	Facebook	m	male	5	1	44797	12461	305	0
GroenLinks	GroenLinks	175740570505	Facebook	m	male	8	1	44548	20255	626	35
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	m	male	4	1	44430	8801	281	0
ver.di	la red	252085013582	Facebook	m	male	1	1	44155	22077	441	220
Aldo Patriciello	Aldo Patriciello	40645773554	Facebook	m	male	1	1	44111	8822	87	0
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	m	male	2	1	43921	11083	147	0
Joanna Sekuła - Kandydatka do Parlamentu Europejskiego	KKW Koalicja Europejska PO PSL SLD .N Zieloni 	797920373599555	Facebook	m	male	2	1	43779	8756	35	0
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	m	male	3	1	43594	9870	186	0
Eric Luth	Eric Luth – Centerpartiet	757931234599499	Facebook	m	male	4	1	43591	11659	521	104
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	m	male	6	1	43416	9669	485	69
Ιωακείμ Καλλιβρούσης - Υποψ. Δημ. Σύμβουλος Δήμου Αθηναίων	Ιωακείμ Καλλιβρούσης	157899748482447	Facebook	m	male	2	1	43174	8635	153	0
Simona Maria Vlădica	Amerisoft	236992636715917	Facebook	m	male	2	1	43038	10114	90	15
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	m	male	1	1	42946	8589	85	0
European Free Alliance	European Free Alliance	46708306425	Facebook	m	male	2	1	42885	8424	917	421
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	m	male	4	1	42792	11446	211	0
Grzegorz Tobiszowski	KW Prawo i Sprawiedliwość	146655395680362	Facebook	m	male	2	1	42615	8523	106	18
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	m	male	1	1	42458	8491	84	0
Global Optimism	Global Optimism	2062802910474026	Facebook	m	male	1	1	42370	8474	97	0
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	m	male	1	1	42098	8419	97	19
PARTEI MENSCH UMWELT TIERSCHUTZ	PARTEI MENSCH UMWELT TIERSCHUTZ	108568039165729	Facebook	m	male	5	1	41973	8394	435	80
Angela Russo	Angela Russo 	1624334387651107	Facebook	m	male	2	1	41910	8382	82	0
Kelemen Hunor	RMDSZ	175293925828191	Facebook	m	male	3	1	41854	9377	34	0
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)	TS-LKD	198988713464683	Facebook	m	male	3	1	41704	9842	172	0
Paolo De Castro	Paolo De Castro	441907505922632	Facebook	m	male	4	1	41650	8179	273	0
Luca Vecchi	Comitato Elettorale Luca Vecchi 2024	245475858955495	Facebook	m	male	19	1	41484	8470	879	0
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	m	male	4	1	41427	9405	220	0
SAB - Stranka Alenke Bratušek	SAB - Stranka Alenke Bratušek	242210245976248	Facebook	m	male	1	1	41292	8258	81	0
Michal Šimečka • Progresívne Slovensko	Projekt Európa o.z.	194278021265803	Facebook	m	male	3	1	41176	10790	148	0
DIE LINKE	DIE LINKE	47694585682	Facebook	m	male	4	1	41003	9638	462	61
Giuliano Pisapia	Giuliano Pisapia	112352038802143	Facebook	m	male	8	1	40505	10818	457	0
Michal Šipoš - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	156395481064391	Facebook	m	male	4	1	39999	7882	255	0
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	m	male	22	1	39868	6992	103	23
Starostové a nezávislí	Starostové (STAN) s regionálními partnery a TOP 09	370583064327	Facebook	m	male	3	1	39670	10007	166	48
Dino Giarrusso	Dino Giarrusso	987371561280376	Facebook	m	male	2	1	39304	9788	128	0
Indítsuk Be Magyarországot Alapítvány	Indítsuk Be Magyarországot Alapítvány	422399638586608	Facebook	m	male	1	1	39301	7860	121	24
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	m	male	44	1	39069	6411	1782	0
Kim De Witte	PVDA	315662412174661	Facebook	m	male	2	1	39013	7802	415	72
Tom Watson	The Labour Party. Promoted by Tom Watson on behalf of Tom Watson	470873686267967	Facebook	m	male	5	1	38734	7747	343	0
Simona Bonafè	Simona Bonafè	145437958954905	Facebook	m	male	4	1	38694	10890	440	54
HKS - Hrvatska konzervativna stranka	HKS - Hrvatska konzervativna stranka	789855157727222	Facebook	m	male	1	1	38650	7730	76	0
Jos D'Haese	PVDA	1397002987227704	Facebook	m	male	5	1	38634	9098	233	0
Guillermo Fernández Vara	Guillermo Fernández Vara	56504926071	Facebook	m	male	3	1	38241	7648	175	0
PTB	PTB	53838654385	Facebook	m	male	2	1	38153	7530	425	75
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	m	male	3	1	38016	9730	187	0
USR Hațeg	Uniunea Salvați România - USR	426799654422553	Facebook	m	male	1	1	37817	7563	79	15
HLAS	První prezidentská	320144481956623	Facebook	m	male	6	1	37497	6777	129	22
Patricija Šulin	SDS - Slovenska demokratska stranka	1541413339429015	Facebook	m	male	3	1	37435	7487	208	0
Dacian Cioloş	PLUS	107543802616247	Facebook	m	male	1	1	37216	7443	78	15
Martin Cauchi Inglott II	Martin Cauchi Inglott 	381424722583691	Facebook	m	male	1	1	37191	7438	73	0
USR Călan	Uniunea Salvați România - USR	1942492232464096	Facebook	m	male	1	1	37106	7421	77	15
Igor Dušenka - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1160570887436415	Facebook	m	male	1	1	37038	7407	73	0
Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	m	male	1	1	37036	7407	85	17
Dubravka Suica	HDZ - Hrvatska demokratska zajednica	195096520662445	Facebook	m	male	1	1	37036	7407	73	0
Renate Holzeisen	Team Köllensperger	840785932926956	Facebook	m	male	4	1	36950	10512	203	0
Οικολογία Αλληλεγγύη	Γεώργιος Πανούχος	202906359747419	Facebook	m	male	2	1	36907	7381	108	0
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	m	male	4	1	36853	7371	216	0
VoteEuropa Italia	Ayoub Lahouioui	259302014838779	Facebook	m	male	1	1	36710	7342	72	0
Matt Carthy	Carthy Matt	580216935345125	Facebook	m	male	2	1	36671	9227	122	0
Pierfrancesco Majorino	Pierfrancesco Majorino	194123260626794	Facebook	m	male	3	1	36613	8637	169	0
Παύλος Ελευθεριάδης	Pavlos Eleftheriadis	768996799785550	Facebook	m	male	1	1	36609	7322	72	0
Krzysztof Śmiszek	KW Wiosna Roberta Biedronia	954692934606047	Facebook	m	male	2	1	36566	8722	128	25
Platforma Obywatelska	. KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	m	male	2	1	36467	8484	84	15
Antonio Tajani	Antonio Tajani	506531149512596	Facebook	m	male	3	1	36368	9039	196	0
Γιάννης Δάλμας	Ioannis Dalmas	321260791914587	Facebook	m	male	2	1	36152	7109	130	0
Νίκος Πέππας - Υποψήφιος Δημοτικός Σύμβουλος	Νίκος Πέππας	589295414486770	Facebook	m	male	4	1	36142	7142	213	0
Donato Forcillo - candidato Parlamento Europeo M5S - Sardegna/Sicilia	Donato Forcillo	348043952450383	Facebook	m	male	23	1	36079	5577	1364	0
Poliitikko Sami Yli-Rahnasto	Pohjanmaan Kokoomus ry	371635287025743	Facebook	m	male	1	1	36029	7206	71	0
Democratic Unionist Party	Democratic Unionist Party	105732052794210	Facebook	m	male	1	1	35942	7188	415	83
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	m	male	3	1	35896	7079	171	0
SMER - SD Bratislava II.	SMER - SD	2442542622447106	Facebook	m	male	5	1	35845	8437	449	50
Carmela Rescigno	Carmela Rescigno	434358993998139	Facebook	m	male	2	1	35843	7168	119	0
Alex Salmond	Slainte Media	136191876445102	Facebook	m	male	1	1	35496	7099	81	0
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	m	male	2	1	35437	7087	328	65
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	m	male	1	1	35242	7048	69	0
GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	m	male	1	1	35201	7040	69	0
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	m	male	1	1	35196	7039	351	70
Dr. Szoboszlay György Csaba, közszereplő, LMP	Szoboszlay György Csaba	202727753244884	Facebook	m	male	1	1	35132	7026	108	21
MoVimento 5 Stelle	MoVimento 5 Stelle	174457180812	Facebook	m	male	1	1	35070	7014	69	0
SMER - SD Nitra	SMER - SD	800561563389371	Facebook	m	male	2	1	35064	8477	108	0
BirdLife Europe and Central Asia	BirdLife Europe and Central Asia	174656216277326	Facebook	m	male	2	1	34935	6987	69	0
Greenpeace Deutschland	Greenpeace Deutschland	22541752487	Facebook	m	male	16	1	34889	8372	698	0
Norbert Kaczmarczyk Poseł na Sejm RP	Kukiz'15 • Posłowie	814991668621838	Facebook	m	male	2	1	34616	6923	29	0
Ζωγράφου Ώρα για δουλειά	Vasilis Thodas	618521531881415	Facebook	m	male	2	1	34506	9168	128	0
Κουρουμπλής Παναγιώτης/Kouroumplis Panagiotis	Panagiotis Kouroumplis	248244001876102	Facebook	m	male	1	1	34405	6881	68	0
kontrast.at	kontrast.at	1079650008770485	Facebook	m	male	1	1	34239	6848	67	0
Partei Demokratie Direkt	Lukas Michael Knecht	289988518287493	Facebook	m	male	1	1	34131	6826	67	0
USR Sibiu	Uniunea Salvați România	1028428697211383	Facebook	m	male	5	1	34096	6819	91	10
one brussels	one.brussels	244157445635331	Facebook	m	male	4	1	33965	8055	229	0
Beata Maciejewska	KW Wiosna Roberta Biedronia	359606364774932	Facebook	m	male	4	1	33938	6528	61	0
Paweł Pudłowski	Selectivv	404295586445224	Facebook	m	male	1	1	33934	6787	78	15
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	m	male	6	1	33729	8368	335	0
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	m	male	5	1	33691	10747	53	0
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	m	male	2	1	33547	6709	117	0
Lorenzo Cesa	Lorenzo Cesa	538632706513878	Facebook	m	male	9	1	33537	6338	811	0
Greenpeace Romania	Greenpeace Romania	291132089193	Facebook	m	male	10	1	33526	6034	147	9
GRÜNE Bonn	BÜNDNIS 90 / DIE GRÜNEN Kreisverband Bonn	337333856328097	Facebook	m	male	1	1	33330	6666	65	0
Scottish Green Party	Scottish Green Party	17999726169	Facebook	m	male	1	1	32977	6595	75	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	m	male	2	1	32680	8089	105	0
Matilde Montaudo, cittadina a 5 stelle	Matilde Ada Montaudo	492569564129501	Facebook	m	male	5	1	32376	14959	361	0
Cogito	Cogito	2059332547662115	Facebook	m	male	1	1	32279	16139	31	0
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	m	male	1	1	32213	6442	63	0
USR Filiala Județeană Hunedoara	Uniunea Salvați România - USR	2380746071976634	Facebook	m	male	1	1	32185	6437	67	13
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	m	male	4	1	32180	7587	215	0
InFacts	InFacts	678120165658753	Facebook	m	male	2	1	32088	6286	147	0
Kleopatra Sidiropoulou Υποψήφια Ευρωεκλογών με το Ποτάμι	Kleopatra Sidiropoulou	272999270266817	Facebook	m	male	1	1	31690	6338	62	0
Amnesty International Polska	Amnesty International Polska	57544755889	Facebook	m	male	3	1	31653	6992	93	18
Eastern Region Green Party	Eastern Region Green Party 	1635570190048987	Facebook	m	male	2	1	31505	7544	363	63
Mauri Pekkarinen	Mauri Pekkarinen	177939666416553	Facebook	m	male	1	1	31502	6300	314	63
Gianni Farina	Gianni Farina	340847436775181	Facebook	m	male	3	1	31491	6298	182	0
Furio Honsell	Davide Bressan	534334929944459	Facebook	m	male	1	1	31347	6269	62	0
Die neue SPÖ Tirol	SPÖ Tirol	172040642860223	Facebook	m	male	1	1	31067	6213	61	0
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	m	male	1	1	30984	6196	61	0
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	m	male	4	1	30941	6068	204	0
Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	m	male	2	1	30899	6035	131	0
Ecolo Hainaut	Ecolo Hainaut	121653681195914	Facebook	m	male	2	1	30835	8141	113	0
Robert Micallef for MEP	Robert James Bugeja	2123200014472283	Facebook	m	male	1	1	30798	6159	60	0
KPÖ PLUS	KPÖ PLUS	849742871847407	Facebook	m	male	1	1	30725	6145	306	61
ČSSD	ČSSD	111041662264882	Facebook	m	male	27	1	30649	6021	331	75
Κατερίνα Κούτρη - Katerina Koutri	Aikaterini Koutri	314010635931171	Facebook	m	male	1	1	30487	6097	60	0
Janusz Lewandowski	KKW Koalicja Europejska PO PSL SLD N Zieloni	75571183641	Facebook	m	male	1	1	30469	6093	70	14
Otra Parla Es Posible	Esther Torija Alonso	876560969172203	Facebook	m	male	14	1	30466	5240	547	0
BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt	BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt	106637900016	Facebook	m	male	1	1	30340	6068	60	0
Sofia Sakorafa	Sofia Sakorafa	211831995597479	Facebook	m	male	1	1	30306	6061	60	0
Angelika Niebler	Angelika Niebler	183448258342806	Facebook	m	male	1	1	29927	5985	59	0
Paweł Krutul	Komitet Wyborczy Wiosna Roberta Biedronia	1798798630436202	Facebook	m	male	2	1	29771	5868	78	13
Ruža Tomašić	Tomasic Ruza	1434305366791182	Facebook	m	male	2	1	29640	5928	107	0
Adam Bielan	Adam Bielan	228951150597089	Facebook	m	male	2	1	29613	7605	68	11
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	m	male	1	1	29588	5917	58	0
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	m	male	1	1	29441	5888	58	0
Robert Hajšel	Krcmarikova Katarina	822009714820627	Facebook	m	male	4	1	29436	8185	152	0
Antonio Parziale - Váš hlas v Európe	Európska Demokratická Strana	1485999664946680	Facebook	m	male	3	1	29281	7230	133	0
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	m	male	3	1	29226	8668	290	39
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	m	male	2	1	29017	5803	103	0
Dimitris Aslanidis	Dimitrios Aslanidis	617015765409839	Facebook	m	male	1	1	28943	5788	57	0
Lynn Wesenbeek - Lijstduwer Open Vld Europa	Arendsoog	280977886188439	Facebook	m	male	1	1	28560	5712	285	57
Izabela Kloc	Komitet Wyborczy Prawo i Sprawidliwość	171128483067743	Facebook	m	male	1	1	28540	5708	132	66
USR Deva	Uniunea Salvați România - USR	712674922236299	Facebook	m	male	2	1	28511	5585	70	11
Matúš Bystriansky - kandidát na europoslanca	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1650953941825108	Facebook	m	male	1	1	28394	5678	56	0
USR Caraș-Severin	Uniunea Salvați România	1556903897946498	Facebook	m	male	2	1	28372	5674	21	0
Michał Wawrykiewicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	835519263468051	Facebook	m	male	4	1	28238	5558	40	0
Mette Thiesen	Mette Thiesen	718327901589937	Facebook	m	male	9	1	28194	7557	376	101
Alberto Bova - Candidato Sindaco	Comitato Elettorale Alberto Bova	146020142780997	Facebook	m	male	3	1	28169	5389	174	0
Ondřej Krutílek - kandidát do Evropského parlamentu	ODS	1220066088147062	Facebook	m	male	1	1	28144	5628	109	21
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	m	male	1	1	27965	5593	322	64
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	m	male	12	1	27935	4908	822	0
Todos a una per L'Hospitalet	PSC Partit dels  Socialistes de Catalunya	946528468690932	Facebook	m	male	2	1	27791	6973	92	0
Pina Picierno	SocialCom	212896992084952	Facebook	m	male	10	1	27712	5161	700	0
USR Bistrița-Năsăud	Stan Calin	1097122383697273	Facebook	m	male	4	1	27676	5233	86	10
USR Argeș	Uniunea Salvati Romania	987000488084806	Facebook	m	male	1	1	27663	5532	11	0
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	m	male	2	1	27649	5530	115	0
Valerio Zoggia		174166786029904	Facebook	m	male	1	1	27618	5523	54	0
Δημήτρης Κωνσταντακόπουλος	Δημητριος Κωνσταντακοπουλος	912293735783615	Facebook	m	male	1	1	27614	5522	54	0
Adrian Mocanu	Mocanu Adrian	1750234035208501	Facebook	m	male	1	1	27597	5519	57	11
Tomasz Leśniak	KW Wiosna Roberta Biedronia	397430734381499	Facebook	m	male	3	1	27575	5252	91	12
Damiano Bormolini	Enrico Gobbi	286055062304030	Facebook	m	male	1	1	27567	5513	275	55
ODS - Občanská demokratická strana	ODS - Občanská demokratická strana	30575632699	Facebook	m	male	1	1	27548	5509	107	21
Gian Carlo Muzzarelli per Modena	Gian Carlo Muzzarelli per Modena	647691558631437	Facebook	m	male	1	1	27484	5497	54	0
Petra Krištúfková	Sme rodina	1061086993931165	Facebook	m	male	1	1	27376	5475	273	54
Landtag Rheinland-Pfalz	Landtag Rheinland-Pfalz	1339267256128796	Facebook	m	male	2	1	27363	7753	272	39
Naša voľba	Naša voľba	175203236178487	Facebook	m	male	2	1	27313	5462	54	0
Mona Juul	Mona Juul	2079067062409423	Facebook	m	male	3	1	27267	6484	109	52
Gabriel Daraban	Dumio	170290960472201	Facebook	m	male	16	1	26745	6276	147	0
Podemos Torrejón de Ardoz	Podemos Torrejón de Ardoz	394489317377199	Facebook	m	male	4	1	26655	5252	172	0
Valeria Di Nino - Candidata M5S Elezioni Europee - Sud	Valeria Di Nino	346634905977977	Facebook	m	male	1	1	26639	5328	52	0
Pascal Smet	one.brussels	148221008918941	Facebook	m	male	2	1	26511	5302	112	0
Janka Ochojska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	573994789747274	Facebook	m	male	3	1	26406	6226	144	57
Parlament Europejski - Biuro w Polsce	Parlament Europejski - Biuro w Polsce	405326618416	Facebook	m	male	1	1	26325	5265	12	0
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	m	male	12	1	26250	4931	646	0
Carlo Guccione	Gennaro Alessandro Alessio	731200573630420	Facebook	m	male	1	1	26118	5223	51	0
Enhedslisten	Enhedslisten	223040066022	Facebook	m	male	2	1	26117	6749	349	90
Fridays For Future Münster	Fridays for Future	1212444868905059	Facebook	m	male	3	1	26110	5222	156	0
Miikka-Markus Leskinen europarlamenttiin	Leskinen Miikka-Markus	1964589417153542	Facebook	m	male	2	1	26003	5200	281	47
Katarina Barley	SPD	1522202731410785	Facebook	m	male	6	1	25994	5000	594	0
Kristillisdemokraatit	Kristillisdemokraatit	157614802920	Facebook	m	male	3	1	25982	5156	294	48
