advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	u	unknown	2	1	47	9	0	0
ADR  - Alternativ Demokratesch Reformpartei	ADR	115916035102253	Facebook	u	unknown	1	1	47	9	0	0
Αναστάσης Περράκης - Το Ποτάμι	Anastasios Perrakis	758329734261780	Facebook	u	unknown	3	1	46	0	4	0
Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	u	unknown	5	1	46	8	1	0
Enrico Kreft	SPD Schleswig-Holstein	609789889035057	Facebook	u	unknown	2	1	46	9	0	0
Fabio Candalice	Fabio Candalice	929896213793987	Facebook	u	unknown	3	1	46	9	0	0
Matteo Biffoni	Comitato elettorale Matteo Biffoni Sindaco.	1447603378788857	Facebook	u	unknown	4	1	46	9	0	0
Sébastien Doutreloup	Sébastien Camille C.Doutreloup	2605782112772045	Facebook	u	unknown	1	1	46	9	0	0
Simona Maria Vlădica	Amerisoft	236992636715917	Facebook	u	unknown	2	1	46	11	0	0
Demokratie in Bewegung	Demokratie in Bewegung	1799478453653006	Facebook	u	unknown	1	1	46	9	0	0
USR Hunedoara	Uniunea Salvați România - USR	250986431933338	Facebook	u	unknown	2	1	46	9	0	0
Joanna Sekuła - Kandydatka do Parlamentu Europejskiego	KKW Koalicja Europejska PO PSL SLD .N Zieloni 	797920373599555	Facebook	u	unknown	2	1	46	9	0	0
Adrian Mocanu	Mocanu Adrian	1750234035208501	Facebook	u	unknown	1	1	46	9	0	0
Daniel Whooley - Ongar	Ben O'Leary Fitzpatrick 	566106640523884	Facebook	u	unknown	1	1	46	9	0	0
FÜR Karlsruhe	FÜR Karlsruhe - Politik mit christlicher Herzenshaltung e.V.	260790977428638	Facebook	u	unknown	4	1	45	3	2	0
Jacob Rosenberg	Rosenberg Jacob	804239283072976	Facebook	u	unknown	4	1	45	0	0	0
Matteo Tosetto	Matteo Tosetto 	285899292122830	Facebook	u	unknown	2	1	45	9	0	0
Sandra x Tomiño	Bloque Nacionalista Galego de Tomiño	623179161441345	Facebook	u	unknown	4	1	45	9	0	0
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	u	unknown	3	1	45	9	0	0
JU-Kreisverband Deggendorf	Stefan Johann Zitzelsberger	377562525780294	Facebook	u	unknown	2	1	45	9	0	0
Diana Morant Ripoll	PSPV-PSOE Gandia	395203127349684	Facebook	u	unknown	1	1	45	22	0	0
Gregoriana Tudoran	Tudoran Gregoriana Carmen	1985293741779690	Facebook	u	unknown	1	1	44	8	0	0
Smart Concepts	Smart Concepts	283818458361591	Facebook	u	unknown	1	1	44	8	0	0
Troels Lund Poulsen	Poulsen Troels Lund	139443622778678	Facebook	u	unknown	2	1	44	7	0	0
SMER - SD Považská Bystrica	SMER - SD	2269453579960676	Facebook	u	unknown	2	1	44	8	0	0
SMER - SD Topoľčany	SMER - SD	979387228785287	Facebook	u	unknown	3	1	44	8	0	0
Conner Rousseau	Conner Rousseau	942750852588816	Facebook	u	unknown	2	1	44	22	0	0
Heltai László	LMP - Lehet Más a Politika	700573643319378	Facebook	u	unknown	1	1	44	8	0	0
Kristdemokraterna Västerbotten	Kristdemokraterna Västerbotten	414156238684191	Facebook	u	unknown	1	1	44	8	0	0
Θάνος Δούρος - Υποψήφιος Δημοτικός Σύμβουλος με το Σπιράλ	Αθανασιος Δουρος	244248349814901	Facebook	u	unknown	4	1	44	2	3	0
Orry Van de Wauwer	Orry Van de Wauwer	100752223802681	Facebook	u	unknown	1	1	44	22	0	0
Moderaterna i Mölndal	Brown Stjarna Amanda Charlotte	125396154314182	Facebook	u	unknown	1	1	44	8	0	0
Βαγγέλης Τσαμήτας - Υποψήφιος Δήμαρχος Αλίμου	Baggelis Tsamitas	794521677550806	Facebook	u	unknown	1	1	44	8	0	0
Warrington for Europe	Warrington for Europe	432194743945772	Facebook	u	unknown	1	1	44	8	1	0
Sverigedemokraterna Värmlands län	Grahn Mats Andreas Johnny	336384546384299	Facebook	u	unknown	2	1	43	19	0	0
Fredrick Federley	Fredrick Federley	189892183097	Facebook	u	unknown	1	1	43	8	0	0
Fatma Øktem	Fatma Øktem	1695475020740767	Facebook	u	unknown	1	1	43	8	0	0
Κύμα Ενωμένων Πολιτών - Δημήτρης Δαβάκης	Dimitrios Davakis	1514283778797349	Facebook	u	unknown	1	1	43	8	0	0
Eleonora Forenza	Eleonora Forenza	302764019871151	Facebook	u	unknown	1	1	43	21	0	0
Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής	Γιώργος Σταύρος Κρεμλής	548959368535123	Facebook	u	unknown	1	1	43	21	0	0
SMER - SD Nové Zámky	SMER - SD	603764413443927	Facebook	u	unknown	2	1	43	8	0	0
Mette Poulsen	Poulsen Mette	1732891513391281	Facebook	u	unknown	4	1	43	0	2	0
USR Sector 6	Uniunea Salvati Romania	1656475137918717	Facebook	u	unknown	1	1	42	8	0	0
Michele Facci	Alessandro Buscaroli	181747745203690	Facebook	u	unknown	2	1	42	16	0	0
AStA Uni Köln	AStA Uni Köln	175396302507817	Facebook	u	unknown	1	1	42	8	0	0
FDP Fraktion Bundestag	Fraktion der Freien Demokraten	341486659645594	Facebook	u	unknown	3	1	42	15	0	0
Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	u	unknown	2	1	42	8	0	0
Marie-Agnes Strack-Zimmermann	Marie-Agnes Strack-Zimmermann	782677895144628	Facebook	u	unknown	2	1	41	3	2	0
Sabina Obwiosło-Budzyń	KW Wiosna Roberta Biedronia 	371048117077022	Facebook	u	unknown	3	1	41	18	0	0
Avanti Insieme con Alberto Biancheri	Alberto Biancheri - Mandatario elettorale  Mauro Giancaterino	365574947366570	Facebook	u	unknown	2	1	41	14	1	0
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	u	unknown	4	1	41	7	1	0
Steffi Krisper	Stephanie Krisper	170392456839307	Facebook	u	unknown	2	1	41	7	1	0
Leeds Green Party	Central & Outer Leeds Green Party	161057677319663	Facebook	u	unknown	2	1	41	0	4	0
Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	u	unknown	4	1	41	17	0	0
Esther de Lange	Esther de Lange	206205079489175	Facebook	u	unknown	1	1	41	20	0	0
Zandra Pettersson SD politiker	Pettersson Zandra Margareta	1731576980266356	Facebook	u	unknown	1	1	41	8	0	0
Alternativet Nordjylland	Alternativet Nordjylland	1434894720136798	Facebook	u	unknown	1	1	41	8	0	0
Partito Democratico di Padova	Partito Democratico di Padova	275657555944127	Facebook	u	unknown	1	1	41	20	0	0
Cesanocambia	Stefano Cella	135912986589399	Facebook	u	unknown	1	1	41	20	0	0
Liberalerna Mariestad	Bergstrom Viktor Gunnar Lexer	1450259805246166	Facebook	u	unknown	1	1	41	8	0	0
Conny Brännberg	Brannberg Conny Ruben	656908278084235	Facebook	u	unknown	1	1	41	8	0	0
Andreas Steenberg	Streenberg Andreas Frost	132364993978468	Facebook	u	unknown	3	1	40	5	0	0
Paweł Tanajno	Paweł Jan Tanajno	469702339755768	Facebook	u	unknown	2	1	40	13	0	0
Erling Bonnesen	Bonnesen Erling Faber	390925417751473	Facebook	u	unknown	2	1	40	8	0	0
Αποστολος Σιατρας	Apostolos Siatras	2351826395054053	Facebook	u	unknown	1	1	40	8	0	0
Aontú	Toibin Peadar Pol	1052704411520149	Facebook	u	unknown	1	1	40	8	0	0
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	u	unknown	8	1	39	6	1	0
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	u	unknown	5	1	39	0	0	0
BÜNDNIS 90/DIE GRÜNEN Baden-Württemberg	BÜNDNIS 90/DIE GRÜNEN Baden-Württemberg	108655285842827	Facebook	u	unknown	3	1	39	5	1	0
SMER - SD Hlohovec	SMER - SD	2353427934938089	Facebook	u	unknown	2	1	39	7	0	0
Karina Lorentzen Dehnhardt	Dehnhardt Karina Lorentzen	116061635098137	Facebook	u	unknown	1	1	39	7	0	0
Ισμήνη Μώρου - Υποψήφια Ευρωβουλευτής	Μωρου Ισμηνη	650014548746122	Facebook	u	unknown	1	1	39	19	0	0
DOMA DOBRE	Pribocký Jozef	115166009100692	Facebook	u	unknown	3	1	39	12	0	0
PD Sesto San Giovanni	Ernesto Guido Gatti	435576253166208	Facebook	u	unknown	1	1	39	7	0	0
Valeria Di Nino - Candidata M5S Elezioni Europee - Sud	Valeria Di Nino	346634905977977	Facebook	u	unknown	1	1	39	7	0	0
Jusos Schleswig-Holstein	Jusos Schleswig-Holstein	185490505413	Facebook	u	unknown	2	1	38	7	1	0
AfD Rheinland-Pfalz	AfD Rheinland-Pfalz	162707793881819	Facebook	u	unknown	7	1	38	4	2	0
Tomasz Frankowski	KWW Koalicja Europejska PO PSL SLD .N Zieloni	2273340699395517	Facebook	u	unknown	3	1	38	16	0	0
Freie Demokraten Marburg-Biedenkopf	FDP Marburg-Biedenkopf	1809612912702100	Facebook	u	unknown	1	1	38	7	0	0
PVDA West-Vlaanderen	PVDA	1661103980836335	Facebook	u	unknown	1	1	38	7	0	0
SMER - SD Rožňava	SMER - SD	1117830388404517	Facebook	u	unknown	4	1	38	2	2	0
SMER - SD Piešťany	SMER - SD	179235166342407	Facebook	u	unknown	2	1	38	7	0	0
Giacomo Galazzo	Giacomo Galazzo	338070350178263	Facebook	u	unknown	1	1	38	19	0	0
Galliera c'è - Silvia Guidolin Sindaco	Silvia Guidolin	2688685454538825	Facebook	u	unknown	4	1	37	6	0	0
Cambiemos Orihuela	Cambiemos Orihuela - CLARO: Unidas Podemos	341229742754620	Facebook	u	unknown	2	1	37	14	1	0
Małgorzata Sekuła-Szmajdzińska - kandydatka do Parlamentu Europejskiego	Katarzyna Kijakowska	420227048536701	Facebook	u	unknown	4	1	37	16	0	0
Triin Saag	Saag Triin	2012394932389774	Facebook	u	unknown	3	1	37	10	1	0
USR Călan	Uniunea Salvați România - USR	1942492232464096	Facebook	u	unknown	1	1	37	7	0	0
SMER - SD Poprad	SMER - SD	409643686483139	Facebook	u	unknown	2	1	37	7	0	0
Anna Sirkiä	Anna Sirkiä	115751458577078	Facebook	u	unknown	1	1	37	7	0	0
Άννα Μισέλ Ασημακοπούλου	Άννα Μισέλ Ασημακοπούλου	1394997234118853	Facebook	u	unknown	2	1	37	7	0	0
Café Európa	Slovenská spoločnosť pre zahraničnú politiku	116570825042936	Facebook	u	unknown	2	1	36	0	3	0
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	u	unknown	2	1	36	6	0	0
Juan Pedro Yllanes	Podem Illes Balears	514070155440534	Facebook	u	unknown	1	1	36	18	0	0
Unidas Podemos Fuenlabrada	Unidas Podemos Fuenlabrada	440393949836132	Facebook	u	unknown	2	1	36	0	3	0
Eurooppalainen Suomi ry	Eurooppalainen Suomi ry	163903613685550	Facebook	u	unknown	2	1	36	0	3	0
Δέσποινα Καϊσίδου - Υποψήφια Σύμβουλος Περιφέρειας Αττικής με τη ΝΕΑ ΑΡΧΗ	Δέσποινα Καϊσίδου	2362047030473326	Facebook	u	unknown	2	1	36	6	1	0
Zoran Bahtijarević	Vlahovic Mario	2195720960680577	Facebook	u	unknown	1	1	35	7	0	0
Bündnis Grundeinkommen	Bündnis Grundeinkommen	548285578684618	Facebook	u	unknown	2	1	35	6	0	0
Ralph Puli: Kap tal-Kunsilliera PN f'Hal Qormi	Ralph Puli	312887412236411	Facebook	u	unknown	6	1	35	0	3	0
Herwig Mahr	Freiheitlicher Landtagsklub Oberösterreich	212990319049096	Facebook	u	unknown	1	1	35	17	0	0
Gabriel Daraban	Dumio	170290960472201	Facebook	u	unknown	8	1	35	9	0	0
SMER - SD Ružomberok	SMER - SD	694133343950220	Facebook	u	unknown	4	1	35	6	0	0
Apostolos Katsifaras / Απόστολος Κατσιφάρας	TEAMAPP	888149571263111	Facebook	u	unknown	1	1	35	7	0	0
Sergio Panero • Candidato Sindaco di Bra	Sergio Panero	1196580340519958	Facebook	u	unknown	2	1	35	7	0	0
PD Milano Metropolitana	PD Milano Metropolitana	118624604896108	Facebook	u	unknown	1	1	35	17	0	0
Adam Cyrański	KKW Koalicja Europejska Platforma PSL SLD .N Zieloni.	407715332768236	Facebook	u	unknown	1	1	35	7	0	0
Theo Alkemade	Alkemade Theodoor C W M	298059754467115	Facebook	u	unknown	2	1	35	7	0	0
Anna Maria Bernini	Anna Maria Bernini	146169045979888	Facebook	u	unknown	5	1	35	9	0	0
Eva Boura	Eva Boura	2168265216585688	Facebook	u	unknown	1	1	35	7	0	0
Dita Charanzová	ANO	219333261570307	Facebook	u	unknown	2	1	34	5	0	0
Francesco Mingiardi	Francesco Mingiardi	1556016234698562	Facebook	u	unknown	1	1	34	6	0	0
FDP Karlsruhe-Stadt	FDP Kreisverband Karlsruhe-Stadt	342930772424635	Facebook	u	unknown	2	1	34	5	1	0
Jeppe Kofod	Socialdemokratiet	137685999659722	Facebook	u	unknown	2	1	34	4	0	0
Moderaterna i Västra Götaland	Moderaterna i Västra Götaland	295727652090	Facebook	u	unknown	1	1	34	6	0	0
Grzegorz Furgo	Grzegorz Furgo	1674901842722925	Facebook	u	unknown	2	1	34	14	0	0
Tomislav Stojak	Hrvatska narodna stranka - liberalni demokrati (HNS)	442201595870855	Facebook	u	unknown	2	1	34	6	0	0
SMER - sociálna demokracia Zlaté Moravce	SMER - SD	797840396992140	Facebook	u	unknown	3	1	34	6	0	0
FDP Filderstadt	Freie Demokraten Filderstadt	1470761319809502	Facebook	u	unknown	2	1	34	6	0	0
SMER - SD Levice	SMER - SD	642598419141100	Facebook	u	unknown	2	1	34	6	0	0
Torridge & West Devon Conservative Association	Torridge & West Devon Conservatives	1874130146169096	Facebook	u	unknown	1	1	34	6	0	0
Paola Natalicchio	Gianluca Martone	258195327693994	Facebook	u	unknown	2	1	34	6	0	0
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	u	unknown	1	1	34	17	0	0
Sam O'Connor - Balbriggan & Skerries	O'Connor Samuel Simon	1002067016657679	Facebook	u	unknown	3	1	34	0	3	0
Antonio Castello	Antonio Castello	452764018806467	Facebook	u	unknown	3	1	34	15	0	0
Nyhetssajten Europaportalen	Nyhetssajten Europaportalen	8005743307	Facebook	u	unknown	1	1	34	6	0	0
Grüne Kaiserslautern	Niko Markus	151451551553337	Facebook	u	unknown	1	1	34	6	0	0
Bündnis 90/Die Grünen Hamm	Beatrice Paulsen	327967467285486	Facebook	u	unknown	1	1	34	17	0	0
Hicham El Mzairh	Hicham El Mzairh	39050546817	Facebook	u	unknown	1	1	33	16	0	0
Marianne Vind	Marianne Vind	329236874385098	Facebook	u	unknown	4	1	33	0	0	0
Josef Caruana	Josef Caruana	166617437361908	Facebook	u	unknown	2	1	33	6	0	0
1Europa	Peter Glawischnig	320389701908367	Facebook	u	unknown	2	1	33	6	0	0
Jolanta Hibner - polityk	Grzegorz Mrózek	2912819075610107	Facebook	u	unknown	2	1	33	8	0	0
Bogusław Sonik	KWW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI	75775141409	Facebook	u	unknown	6	1	33	1	0	0
Camilla Laureti	Camilla Laureti	1718838531535765	Facebook	u	unknown	2	1	33	6	0	0
Scottish Borders Green Party	Catriona Isabella Hamilton	386646754850062	Facebook	u	unknown	1	1	33	0	3	0
SMER - SD Čadca	SMER - SD	329039301092388	Facebook	u	unknown	4	1	33	6	0	0
CSV	CSV	56016549775	Facebook	u	unknown	2	1	33	5	1	0
Mikel Buil García	Podemos Navarra	287876011759786	Facebook	u	unknown	1	1	33	6	0	0
KDU Sverige	KDU Sverige	177549278946958	Facebook	u	unknown	1	1	33	6	0	0
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	u	unknown	1	1	33	16	0	0
Folketingskandidat Anders G. Christensen	Christensen Anders Georg	1394304720620628	Facebook	u	unknown	1	1	33	6	0	0
Antonio Morales Méndez	Nueva Canarias	972435506102094	Facebook	u	unknown	1	1	33	6	0	0
Noticias Para Municipios	Noticias Para Municipios	1379602938926936	Facebook	u	unknown	1	1	33	6	0	0
Anna Jungner-Nordgren	Stödföreningen för Anna Jungner-Nordgren	126206450772264	Facebook	u	unknown	1	1	33	0	3	0
LO Skåne	LO-distriktet i Skåne	196081621460	Facebook	u	unknown	1	1	32	6	0	0
Lorenzo Gasperini per la Toscana	Lorenzo Gasperini	230235480357105	Facebook	u	unknown	5	1	32	4	1	0
PSOE Extremadura	PSOE Extremadura	187170858138979	Facebook	u	unknown	3	1	32	6	0	0
JUDr. Miroslav Radačovský, ex sudca - kandidát na poslanca EP	Radačovský Michal	730919327293761	Facebook	u	unknown	2	1	32	11	0	0
Comac étudiants	PTB	386211174868638	Facebook	u	unknown	2	1	32	6	0	0
Bündnis 90/Die Grünen Kreisverband Tübingen	Bündnis 90/Die Grünen Kreisverband Tübingen	516823841675813	Facebook	u	unknown	1	1	32	6	0	0
Grüne Jena	Wolfgang Volkmer	367774396672401	Facebook	u	unknown	1	1	32	6	0	0
Lucien Rigaux - 67e PS à la Région de Bruxelles-Capitale	Lucien Rigaux	697600227298160	Facebook	u	unknown	1	1	32	16	0	0
FDP Rostock	FDP-Kreisverband Rostock	750220438339711	Facebook	u	unknown	1	1	32	6	0	0
Stato Moderno Solidale SMS	Silvana Arbia	328435687818104	Facebook	u	unknown	4	1	31	4	1	0
Rune Christiansen - Radikale Venstre	Christiansen Rune	170821413115387	Facebook	u	unknown	2	1	31	5	0	0
Cllr Mike Diamond	Cllr Mike Diamond 	1768404463408418	Facebook	u	unknown	1	1	31	0	3	0
VoteEuropa Italia	Ayoub Lahouioui	259302014838779	Facebook	u	unknown	1	1	31	6	0	0
Henrik Wickström	Wickström 2019	448116415229902	Facebook	u	unknown	4	1	31	0	3	0
Υποψήφιος Ευρωβουλευτής Νικόλας Καρακίτσος	Nikolaos Karakitsos	299812430697382	Facebook	u	unknown	1	1	31	6	0	0
Didrik - 48e candidat à la Région de Bruxelles	Didrik de Schaetzen	349509471801299	Facebook	u	unknown	1	1	31	0	3	0
SMER - SD Galanta	SMER - SD	289697235315754	Facebook	u	unknown	2	1	31	4	1	0
Signe Munk	Munk Signe	350242375125258	Facebook	u	unknown	1	1	31	6	0	0
Daniel Pérez Calvo	Ciudadanos Aragón	336805893626345	Facebook	u	unknown	1	1	31	6	0	0
Sosventurini	Antonfrancesco Venturini 	405956940133035	Facebook	u	unknown	2	1	31	13	0	0
Moderaterna i Jönköpings Län	Moderaterna i Jönköpings län	164355807916	Facebook	u	unknown	1	1	31	6	0	0
KDMaria	Nilsson Anna Maria	250279129252623	Facebook	u	unknown	1	1	31	0	0	0
EAJ PNV Bilbao	EAJ-PNV	901614836545126	Facebook	u	unknown	1	1	31	6	0	0
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	u	unknown	1	1	30	6	0	0
Αντωνιάδου Αθηνά	Αθηνα Αντωνιαδου	2058682324431724	Facebook	u	unknown	1	1	30	0	2	0
Jan Olbrycht	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	153098244704447	Facebook	u	unknown	3	1	30	8	0	0
Grégory Vidal	Grégory Vidal	347251118652585	Facebook	u	unknown	1	1	30	0	3	0
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής	Επαμεινωνδας Μαριας	337788662974718	Facebook	u	unknown	1	1	30	6	0	0
Νίκος Χουντής-Nikos Chountis	Konstantinos Siampanopoulos	462603193829493	Facebook	u	unknown	1	1	30	15	0	0
Izquierda Nacional de los Trabajadores - INTRA -  Figueres	Jaime Farrerons Sanchez	398513670329567	Facebook	u	unknown	2	1	30	2	1	0
Cristian Chirteș	EUROPA DNS	309525925854654	Facebook	u	unknown	4	1	30	6	0	0
Cosimo Guccione per Firenze	Cosimo Guccione	1425237984394334	Facebook	u	unknown	3	1	30	6	0	0
Wouter Vermeersch	Vlaams Belang	1819099895078637	Facebook	u	unknown	2	1	30	14	0	0
Alfonso Pisicchio	Natale Pisicchio	644803135590917	Facebook	u	unknown	1	1	30	6	0	0
Popolo della Famiglia - Lazio	Guido Pianeselli 	356312904827073	Facebook	u	unknown	2	1	30	15	0	0
Nadia Sgro	Nadia Sgro	276613263243127	Facebook	u	unknown	4	1	30	6	0	0
Robert Farle	Robert Farle	1565754943752371	Facebook	u	unknown	1	1	30	15	0	0
SPD Region Hannover	Ermana Nurkovic	110715173724	Facebook	u	unknown	1	1	30	6	0	0
Beira Moda	Ms Antonietta Marie Fionda	184230978956996	Facebook	u	unknown	1	1	30	0	3	0
Somos Alcalá	Somos Alcalá	691838637600242	Facebook	u	unknown	2	1	29	5	0	0
Marcin Sypniewski	Marcin Sypniewski	946704618680358	Facebook	u	unknown	3	1	29	10	0	0
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	u	unknown	1	1	29	14	0	0
Gema Gil Mira	Unidas Podemos	354000792075872	Facebook	u	unknown	2	1	29	4	1	0
Silvia Sardone	Silvia Sardone	667483386685540	Facebook	u	unknown	1	1	28	5	0	0
Gary Diderich	Gary Diderich	73144437219	Facebook	u	unknown	2	1	28	3	1	0
Anders Burlund - Liberal Alliance	Burlund Andres Preben	256725284456505	Facebook	u	unknown	3	1	28	0	0	0
Antonio Giampietro - Non vedo che Bari	Antonio Giampietro	456495818216210	Facebook	u	unknown	2	1	28	4	0	0
Fiona Nolan Fianna Fáil	Sweeney Simon Martin	2220109951652114	Facebook	u	unknown	2	1	28	0	2	0
BZS 23 - Bündnis Zukunft Stuttgart 23	Marc Fuchs 	225413838047902	Facebook	u	unknown	3	1	28	3	1	0
Jesper Petersen	Jesper Petersen	287814831337164	Facebook	u	unknown	2	1	28	4	0	0
SMER - SD Dolný Kubín	SMER - SD	2313329688734081	Facebook	u	unknown	4	1	28	4	1	0
USR Argeș	Uniunea Salvati Romania	987000488084806	Facebook	u	unknown	1	1	28	5	0	0
Mads Fuglede	Mads Fuglede	1554525611484429	Facebook	u	unknown	1	1	28	0	0	0
Alternative für Deutschland AfD - Koblenz - Ratsfraktion und Kreisverband	AfD Rheinland-Pfalz	334979833311527	Facebook	u	unknown	5	1	28	0	2	0
Navarra Suma	Navarra Suma	401519690408274	Facebook	u	unknown	1	1	28	5	0	0
Dublin  Bay South Greens	Dublin Bay South Green Party	474701085946722	Facebook	u	unknown	1	1	28	0	2	0
Wolność - Górny Śląsk	KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY	517179565069513	Facebook	u	unknown	1	1	28	14	0	0
Anna Erra	Partit Demòcrata	358953041585237	Facebook	u	unknown	2	1	28	5	0	0
Charis Kamoen	Kamoen Charis Oswald M	207387513240677	Facebook	u	unknown	1	1	28	5	0	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	u	unknown	1	1	27	5	0	0
Gary Gannon 4 Europe	The Gary Gannon 4 Europe Campaign	691388720903801	Facebook	u	unknown	2	1	27	5	0	0
Gijs Degrande	N-VA	2343399459056104	Facebook	u	unknown	1	1	27	5	0	0
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	u	unknown	1	1	27	13	0	0
Centioni Alessia Europee 2019	SocialCom	1249137568574869	Facebook	u	unknown	3	1	27	5	0	0
Red Party of Scotland	Red Party of Scotland	405070253350573	Facebook	u	unknown	1	1	27	0	3	0
Zora Jaurová • Progresívne Slovensko	MPhilms o.z.	267456060571592	Facebook	u	unknown	2	1	27	5	0	0
Wouter Beke	Wouter Beke	311935738907850	Facebook	u	unknown	1	1	27	13	0	0
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	u	unknown	1	1	27	5	0	0
Alain Mertes	Vivant Ostbelgien	168912413949537	Facebook	u	unknown	1	1	27	5	0	0
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	u	unknown	3	1	27	8	0	0
ProDG	ProDG	89846075866	Facebook	u	unknown	2	1	27	4	1	0
Socialdemokraterna Dalarna	Socialdemokraterna Dalarna	362970427153858	Facebook	u	unknown	1	1	27	0	0	0
Зелените ставаме Зелено движение	Ivanov Hristo	247214619360	Facebook	u	unknown	1	1	27	5	0	0
Anton Martvoň	Martvon Anton	351452264866192	Facebook	u	unknown	3	1	27	5	0	0
Mladí Sociálni Demokrati	Mladí sociálni demokrati	582911831720503	Facebook	u	unknown	2	1	27	13	0	0
Unidos Mostoles	Unidos Móstoles	795355574130668	Facebook	u	unknown	2	1	27	4	1	0
Francesco Grazzini per Firenze	Francesco Grazzini 	591129664696979	Facebook	u	unknown	1	1	27	5	0	0
Alberto Biancheri Sindaco	Alberto Biancheri - Mandatario elettorale Mauro Giancaterino	1465222783619463	Facebook	u	unknown	1	1	27	13	0	0
USR Filiala Județeană Hunedoara	Uniunea Salvați România - USR	2380746071976634	Facebook	u	unknown	1	1	27	5	0	0
Partito Democratico Rivoli	Partito Democratico Rivoli	710427272382861	Facebook	u	unknown	4	1	27	0	2	0
Octopus Montage	Octopus Montage	1602128833418754	Facebook	u	unknown	1	1	27	0	3	0
Marzio Olivero	Marzio Olivero 	1226060420905435	Facebook	u	unknown	3	1	27	5	0	0
VVD Goeree-Overflakkee	VVD Goeree-Overflakkee	305812906126532	Facebook	u	unknown	1	1	27	5	0	0
Luisa Regimenti	Luisa Regimenti	201996906606311	Facebook	u	unknown	1	1	27	13	0	0
Socialdemokraterna Västmanland	Socialdemokraterna Västmanland	439408222749809	Facebook	u	unknown	1	1	26	5	0	0
Jusos Hamburg	SPD Hamburg	114266450799	Facebook	u	unknown	1	1	26	5	0	0
SMER - SD Malacky	SMER - SD	589008741144982	Facebook	u	unknown	2	1	26	5	0	0
SMER - SD Sabinov	SMER - SD	361303657832097	Facebook	u	unknown	3	1	26	4	0	0
Grüne Jugend Baden-Württemberg	GRÜNE JUGEND Baden-Württemberg	139278729445697	Facebook	u	unknown	3	1	26	5	0	0
USR Deva	Uniunea Salvați România - USR	712674922236299	Facebook	u	unknown	1	1	26	5	0	0
Viviana Dal Cin	Paolo Menis	290866805146864	Facebook	u	unknown	1	1	26	5	0	0
SMER - SD Zvolen	SMER - SD	444355572983287	Facebook	u	unknown	2	1	26	5	0	0
BÜNDNIS 90/DIE GRÜNEN Kreisverband Mecklenburgische Seenplatte	Jutta Wegner 	157027537691135	Facebook	u	unknown	2	1	26	0	2	0
Mathias Christiansen - Folketingskandidat	Friis Rune Robert	295474127816294	Facebook	u	unknown	1	1	26	5	0	0
Junge Union Main-Taunus	Junge Union Main-Taunus	344008438956618	Facebook	u	unknown	1	1	26	5	0	0
Miroslav Žiak	Bc. Žiak Miroslav	396331590493376	Facebook	u	unknown	2	1	25	3	0	0
Cllr Gillian Sharples	Miss Gillian Frances Sharples	347234755730703	Facebook	u	unknown	1	1	25	0	2	0
Lemiamas šuolis	Rinkimų komitetas "Lemiamas šuolis"	993853767374212	Facebook	u	unknown	2	1	25	11	0	0
KSV Graz	KSV Graz	268242501289	Facebook	u	unknown	3	1	25	1	1	0
Più Europa Bologna	Zeno Gobetti	796239407253658	Facebook	u	unknown	1	1	25	5	0	0
Simon Lejeune	Lejuene Simon Paul F	1721305591241017	Facebook	u	unknown	4	1	25	4	0	0
Mariastella Gelmini	Mariastella Gelmini	303531599691398	Facebook	u	unknown	1	1	25	12	0	0
Els Van Hoof-pagina	Van Hoof Els Walter H	315278555648437	Facebook	u	unknown	1	1	25	5	0	0
